,input,output,gold,prefix
214,"Whilst such surgery is classed as ""clean-contaminated"", the usefulness of and the most appropriate regimen for antibiotic prophylaxis in these patients are still debated.","A pesar de que se classifica eso ciruga como ""contaminado sin contaminación"", los usos de el régimen más apropiado y mejor para el antibiótico protopsa en estos pacientes son debatidos.","Aunque se ha observado un riesgo de infección después de la cirugía, no se ha alcanzado un acuerdo con respecto a si los antibióticos resultan útiles para la prevención de la infección ni a qué tipo y dosis de antibiótico debe usarse.",Simplify sentence from English to Spanish: 
215,"Nine trials evaluated the dose-related blood pressure-lowering efficacy of five drugs within the loop diuretics class (furosemide 40 mg to 60 mg, cicletanine 100 mg to 150 mg, piretanide 3 mg to 6 mg, indacrinone enantiomer -2.5 mg to -10.0/+80 mg, and etozolin 200 mg) in 460 people with baseline blood pressure of 162/103 mmHg for a mean duration of 8.8 weeks.","En 460 personas con presión arterial bajado con el dosis (furosemide 40 mg a 60 mg, cicletanina 100 mg a 150 mg, piretanide 3 mg a 6 mg, indacrinone enantiomer -2.5 mg a +20 mg, etozolina 200 mg) por un largo duración de 8.8 semanas.","Se encontraron nueve ensayos que estudiaron la capacidad de disminución de la presión arterial de cinco diuréticos de asa diferentes (furosemida, cicletanina, piretanida, indacrinona y etozolina) en 460 participantes.",Simplify sentence from English to Spanish: 
216,"The focus of treatment has moved to an outpatient setting, and a number of differing psychological therapies are presently used in treatment.","El problema en el tratamiento se ha convertido en una situación inpatiente, y actualmente, están usando tratamientos perodos cómo se utilizan terapias psicológicas diferentes en el tratamiento.",Las terapias psicológicas son el tratamiento principal y la mayoría de los pacientes reciben tratamiento en contextos ambulatorios.,Simplify sentence from English to Spanish: 
217,To evaluate the efficacy of medical and surgical therapies for children with intrinsic (primary) tracheomalacia.,Se puede evaluar las eficacias de tratamientos médicos y óptimos para nios con la tramofalacia intronsitiva (primaria) inicial.,Se investigó cuál de estos tratamientos posibles fue el más efectivo.,Simplify sentence from English to Spanish: 
218,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","Para asegurar las intervenciones trabajadas en el manejo de todo tipo de melasma: en la epiderma, de la derma e en el mezcla.","El melasma se divide en tres tipos: melasma epidérmico, dérmico y mixto.",Simplify sentence from English to Spanish: 
219,The current review is limited by the small number of available studies with limited numbers of patients enrolled.,El presente revisión limita el pequeo nmero de estudios disponibles con nmero de ensayos limitados a pacientes.,La calidad de la evidencia es limitada por el tamaño de estudio pequeño y el alto riesgo de sesgo.,Simplify sentence from English to Spanish: 
220,"We did not restrict the search and study selection with respect to language, date of publication or study setting.","No restriccionamos las bsquemas y la selección de estudios con relación a la idioma, el fecha de publicación o con las enciclopedias en las estudios.","Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
221,"All studies were assessed as having low or unclear risk of bias for selection bias, detection bias, attrition bias and selective reporting bias.","Todos los estudios se valuaron como de riesgo baja o izquierdo de posición a su posición de selección, de su posición de detectación, de su posición de la attrición y de su posición de contarse a su información selectiva.","Debido a la limitada información sobre el diseño de los estudios y al pequeño número de pacientes incluidos, los resultados deben interpretarse con precaución.",Simplify sentence from English to Spanish: 
222,The best estimate of systolic/diastolic blood pressure-lowering efficacy of loop diuretics was -7.9 (-10.4 to -5.4) mmHg/ -4.4 (-5.9 to -2.8) mmHg.,"La mejor estimación de eficacia de reducción de presión arterial systolo y diástolo en la eficacia de reducción de la presión arterial del diurético traje foi a -7,9 (-10.4 a -5.4) mmHg/ -4,4 (-5.9 a -2.8).","El efecto de disminución de la presión arterial fue modesto, la presión sistólica disminuyó 8 mmHg y la presión diastólica 4 mmHg.",Simplify sentence from English to Spanish: 
223,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,El sofá contraceptorio vaginal se han desarrollado como alternativo a el diáphragm contraceptivo.,El diafragma también contiene un producto químico para matar los espermatozoides.,Simplify sentence from English to Spanish: 
224,"Although discouraged due to high rates of infectious and thrombotic complications as well as technical issues that limit their life span, CVC have the significant advantage of being immediately usable and are the only means of vascular access in a significant number of patients.","A pesar de la disaffecta de altas cifras de comentarios infectados e traumáticos, as como con temas técnicas que limitan su espaol de vida, los CVC de forma significativa cuentan de ser fácilmente usable y son las nicas maneras de acceso vascular en una cantidad importante de pacientes.","Lamentablemente, junto con los problemas de infección estas líneas son propensas a la disfunción debido a la coagulación y a la formación de una vaina de fibrina.",Simplify sentence from English to Spanish: 
225,"We included all studies conducted in people with ESKD who rely on tunnelled CVC for either initiation or maintenance of HD access and who require restoration of catheter patency following late-onset catheter malfunction and evaluated the role of TLA, fibrin sheath stripping or over-the-wire catheter exchange to restore catheter function.","Todos los ESD han incluido todas las estudios hechos en personas con EDSKD quien dependen en CVC tunnelled para iniciar o mantener el acceso HD y que requieren la restauración de la patency del cámara, después de un fallillo del cámara tarde y que han evaluado el papel de TLA, el sepero de la árbol de fibra o el equilibrio del cámara por viaje sobre el wire para restaurar el función del cámara.","¿Qué se hizo? Se realizaron búsquedas en el Registro Especializado Cochrane de Riñón y Trasplante hasta el 17 de agosto de 2017 y se realizó una revisión sistemática de los estudios realizados en pacientes con catéteres de hemodiálisis disfuncionales y se comparó el éxito de los agentes trombolíticos, la eliminación de la vaina de fibrina y el reemplazo de la línea. ¿Qué se encontró?",Simplify sentence from English to Spanish: 
226,"The ulcers usually arise over a bony prominence, and are recognised as a common medical problem affecting people confined to a bed or wheelchair for long periods of time.",Las ulceraciones se producen en forma dramática en una severa presión; son reconocidas como un problema médico que afecta las personas que están tiendas en una deda o lleva a silencia por largos perodos de tiempo.,"La falta de movimiento y la presión mantenida sobre la piel que cubre partes óseas del cuerpo como las caderas, los talones, la región lumbar y los codos pueden causar que la piel se rompa y se forme una úlcera.",Simplify sentence from English to Spanish: 
227,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La enfermedad cardiovasoal (OCD) es el causa más frecuente de muerte en personas con estas etapas de la enfermedad renal chronic (CKD), para quienes su riesgo absoluto de eventos cardiovasculares son similares a los personas que tienen enfermedades coronariosexistas.",Se encontró que las estatinas redujeron el riesgo de muerte y los eventos cardíacos graves en un 20%.,Simplify sentence from English to Spanish: 
228,"When comparing individual psychological therapies with each other, no specific treatment was consistently superior to any other specific approach.","En comparación con terapias psicoecutiques individuales entre aquellos otros, no solo trato particular ha sido constantemente superior al resto del enfoque económico.","Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
229,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,Descepción de la dissea en el ejecución interna carotid externa (eICAD) es un código código de carotidismo en los pacientes mayores.,Estos coágulos pueden luego obstruir la arteria y provocar un accidente cerebrovascular.,Simplify sentence from English to Spanish: 
230,"Pooled analyses for adverse events suggest lower risk of nausea and vomiting with propofol than with sevoflurane (risk ratio (RR) 0.68, 95% CI 0.51 to 0.91, low-quality evidence) or isoflurane (RR 0.45, 95% CI 0.26 to 0.78) and greater risk of haemodynamic changes with propofol than with sevoflurane (RR 1.85, 95% CI 1.07 to 3.17), but no differences in the risk of shivering or pain.","Las análisis en el pool de eventos anormales estiman un riesgo menor de necesidades y volvinos con propofol que con sevoflurano (ratio de riesgo (RR) 0.68, el 95% CI 0.51 a 0,91, evidencia sólida), o isoflurano (RR 0.45, el 95% CI 0.26 a 0,87) y una riesgo mayor de cambios haemodinámicas con propofol que con sevoflurano (RR 1.85, el 95% CI 1.07 a 3.17), pero no diferencias en el riesgo de aveshivernas o dolor.","En cuanto a los efectos adversos, el propofol tuvo menores probabilidades de provocar náuseas y vómitos que el anestésico gaseoso (cerca de la mitad de las probabilidades), pero fue más probable que se asociara con cambios en la presión arterial.",Simplify sentence from English to Spanish: 
231,The quality of the evidence was rated as high.,La calidad de los datos fue rated el alto.,Se llegó a la conclusión de que hay evidencia de buena calidad acerca de que el uso de las agujas con punta roma reduce de forma significativa el riesgo que tienen los cirujanos y sus asistentes de contraer de enfermedades infecciosas al disminuir el número de lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
232,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La enfermedad cardiovascular (CVD) es la causa más frecuente de muerte en personas con sesiones inmediatas del enfermedad renal chronic (CKD), para quienes tienen el riesgo absoluto de eventos cardiovasculares se similare al mundo que tienen enfermedad coronarios existentes.",Los adultos con nefropatía crónica (NC) presentan un riesgo alto de desarrollar complicaciones relacionadas con cardiopatías.,Simplify sentence from English to Spanish: 
233,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,El tratamiento de prevención al poblado y el aguje para prevenir injuies en lengas de fuente corrupción en la cuidada y del armato como perforaciones de la glota o en las injuies de lengas de fuente automotrizados.,Los estudios se incluían si eran ensayos controlados aleatorizados (ECA) de agujas de sutura con punta roma versus afiladas para prevenir las lesiones por pinchazo de aguja en el personal quirúrgico.,Simplify sentence from English to Spanish: 
234,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,La samana contraceptiva vaginal era desarrollada como alternativa a la diágrima contraceptiva.,La esponja vaginal es un método anticonceptivo que se utiliza en el canal de parto.,Simplify sentence from English to Spanish: 
235,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,El contenido incluida todas las pruebas clnicas que comparan a los modelos de conjuntos en comparación a tan no en ensayos clnicos con ninguna experiencia laparescóstica anterior.,Los ensayos compararon el entrenamiento con simulador versus ningún entrenamiento (16 ensayos; 464 participantes) o versus diferentes tipos de entrenamiento con simulador (14 ensayos; 382 participantes) (algunos ensayos y participantes se incluyeron en ambas comparaciones debido a que los ensayos comparaban diferentes métodos de entrenamiento con simulador versus ningún entrenamiento).,Simplify sentence from English to Spanish: 
236,"Similarly, discontinuation rates at 12 months were higher with the sponge than with the diaphragm (Odds ratio 1.31; 95% CI 1.07 to 1.59).","Segn las tasas de discontinuación en 12 meses son más altos con el supongo que con el diaro (Evaluación del porcelo 1,31; 95% CI 1,07 a 1,59).",Aproximadamente un 30% más de mujeres dejaron de usar la esponja que el diafragma.,Simplify sentence from English to Spanish: 
237,"Meta-analysis showed that ultrasound guidance produces superior success rates at first attempt (risk ratio (RR) 1.96, 95% confidence interval (CI) 1.34 to 2.85, 404 catheters, four RCTs, moderate-quality evidence) and fewer complications, such as haematoma formation (RR 0.20, 95% CI 0.07 to 0.60, 222 catheters, two RCTs, moderate-quality evidence).","Metaanálisis mostró que el orientado del eso produce trazos superiores de éxito en primer intento (Rómetro de riesgo (RR) 1.96, intervalo de confianza (CI) 1.34 a 2.85, 404 patellas, cuatro RCTs, evidences de calidad mediante) y menor complicaciones, como la formación de haematoma (RR 0,20, 95% CI 0,07 a 0,60, 222 patellas, dos RCTs, evidences de calidad mediante).",Se encontró que la ecografía aumentó la tasa de canulación exitosa al primer intento y redujo la formación de hematomas.,Simplify sentence from English to Spanish: 
238,We identified 13 small trials (1520 participants randomised) and three ongoing trials.,El usted identifica 13 travesmas pequeas (2020 participantes randomizadas) y 3 travesmas actuales.,Se encontraron 13 ensayos; ninguno fue suficientemente grande o tuvo una duración suficiente para examinar los efectos del tai chi sobre la reducción de las muertes cardiovasculares o las variables de evaluación no mortales.,Simplify sentence from English to Spanish: 
239,"Anabolic steroids are used as off-label drugs (drugs which are used without regulatory approval) and have been used as adjuvants to usual treatment with dressings, debridement, nutritional supplements, systemic antibiotics and antiseptics, which are considered to be supportive in healing of pressure ulcers.","Los steroides anabolicos están utilizadas como anticálvulas (drugas que son utilizadas sin aprovechables y no reglementaron) y se han hecho como adjuvantes a la sntomas habituales con peliculas, desberramos, suplementos nutricos, andicios sistemáticos y antiséquitos, que se consideran sndromes en ayudar a la ayuda de las oles de presión.","Habitualmente, hay diversos tratamientos que se utilizan para las úlceras por presión, que incluyen vendajes de la herida y camas y colchones especialmente diseñados para reducir la presión sobre ciertas áreas del cuerpo.",Simplify sentence from English to Spanish: 
240,In March 2017 we searched the Cochrane Wounds Specialised Register; the Cochrane Central Register of Controlled Trials (CENTRAL); Ovid MEDLINE (including In-Process & Other Non-Indexed Citations); Ovid Embase and EBSCO CINAHL Plus.,"En Marzo de 2017 se encuentra su Registro sobre una clasificación especializada de Wounds Cochrane; el registro central de los Trabajadores del Cochrane (central), Ovid MEDLINE (incluyendo Computación en proceso y Other Citations No Indicados); Ovid Embase y EBSCO CINAHL Plus.",Este resumen en términos sencillos está actualizado hasta marzo 2017.,Simplify sentence from English to Spanish: 
241,We included three trials (involving 371 participants) in the analysis of the effects of RIC on ischaemic stroke prevention.,Me incluye tres pruebas (contienen 371 participantes) en la analiza de los efectos del SRI sobre la prevención de una causa del sanko ischaico.,"Tres ensayos (que incluyeron 371 pacientes) fueron elegibles para el análisis del CIR para la prevención del accidente cerebrovascular isquémico, y otros cuatro ensayos (que incluyeron 364 pacientes) fueron elegibles para el análisis del CIR para el tratamiento del accidente cerebrovascular isquémico.",Simplify sentence from English to Spanish: 
242,Oral morphine in either immediate release or modified release form remains the analgesic of choice for moderate or severe cancer pain.,"El morphine oral, en peligro medio o de forma modificada, siguen en su ley el analgésico de elección para el dolor cáncer modero o grave.",La morfina administrada por vía oral produjo un buen alivio del dolor para la mayoría de los pacientes con dolor por cáncer moderado o intenso.,Simplify sentence from English to Spanish: 
243,"The focus of treatment has moved to an outpatient setting, and a number of differing psychological therapies are presently used in treatment.","El tema del tratamiento se ha cambiado a un lugar infartado, y se usan una serie deterapias psicólogas diferentes para el tratamiento.","Se utilizan diferentes tipos de terapias, desde las dinámicas (en las que se exploran los problemas del pasado) hasta terapias cognitivo-conductuales muy directivas (en las que se dan consejos específicos y se le exige a los pacientes que mantengan un registro de su comportamiento alimentario).",Simplify sentence from English to Spanish: 
244,Insufficient power was problematic for the majority of trials.,El potencial insuficiente era problema para el mayora de las pruebas.,"Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
245,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).","En personas con stenosis carotida que enfrenta sistento carotido no existe diferencia significativa en la incidencia de secuestro ischaemic entre los participantes aceptados con LCI y no LCI (RR 0.22-2, 95% CI 0.01 a 4.03; 1 acontecimiento, 189 participantes, inmediatamente bajo evidencia); sin embargo, el estado de asesoridad de sencejo (estudiada por volumen académico) acontadamente más bajo en los participantes tratados con LCI (medio diferencia (medios) -0.17 mL, 95% CI -0.23 a -0.11; 1 acontecimiento, 189 participantes, inmediatamente bajo evidencia);","En los pacientes que reciben tratamiento de colocación de un stent (inserción de un tubo metálico o plástico) por el estrechamiento de las arterias del cuello, el CIR puede reducir el tamaño de las nuevas lesiones cerebrales causadas por la reducción del flujo sanguíneo.",Simplify sentence from English to Spanish: 
246,We searched the Cochrane Kidney and Transplant Specialised Register up to 17 August 2017 through contact with the Information Specialist using search terms relevant to this review.,Esa es la Englaterra en la que hemos buscado el Recuperación Prevención Specificado de Cochrane para el kilometrato y para la transplanta en el 17 de agosto del 2017 a través de la contacto con el especializador de la información usando tampoco seleccionadas para esta revisión.,"¿Qué se hizo? Se realizaron búsquedas en el Registro Especializado Cochrane de Riñón y Trasplante hasta el 17 de agosto de 2017 y se realizó una revisión sistemática de los estudios realizados en pacientes con catéteres de hemodiálisis disfuncionales y se comparó el éxito de los agentes trombolíticos, la eliminación de la vaina de fibrina y el reemplazo de la línea. ¿Qué se encontró?",Simplify sentence from English to Spanish: 
247,"We rated the quality of evidence for all outcomes as moderate owing to imprecision due to wide confidence intervals, modest sample sizes and limited numbers of events.","El grado de la calidad de evidencia para todas los resultados se rated a nivel de moda a causa de la imprecision debido a frecuencias, banderas de confianza medidas, medidas de peso y nmeros limitados de eventos.","Se ha evaluado la calidad de la evidencia como moderada, principalmente debido a que el número de estudios fue limitado.",Simplify sentence from English to Spanish: 
248,"There was also considerable heterogeneity between studies, which meant that it was not possible to combine studies statistically for cardiovascular risk (I2 statistic for systolic blood pressure (SBP) was 96%, for diastolic blood pressure (DBP) 96%, for total cholesterol 96%, low-density lipoprotein-cholesterol (LDL-C) 95%, high-density lipoprotein-cholesterol (HDL-C) 98%, triglycerides 75%).","También haba manera considerable heterogeneidad entre las estudios, cuyo significado fue inadmisible combinar estudios en estacionamientos sólo en las cuestiones cardiovasculares (I2 estimación de pression cardiovascular sólo (SBP) era 96 %, por la pena diástol (DBP) 96 %, por lpio cholesterolato total 96 %, baja cholesterolato médica médica medica médica médica 96%, low cholesterolato deliciosa (LDL c) 94 %, bajo lpio cholesterolato-médica médica (HDL c) 94 %.","Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
249,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,La dissección de árbol carotid interno externo extracráfino (eICAD) es un causante conducente del impulso en pacientes menos juevos.,La disección puede ser causada por una herida en el cuello pero en ocasiones se produce sin razón aparente.,Simplify sentence from English to Spanish: 
250,"However there were no differences between cognitive analytic therapy and TAU for this outcome (RR 0.78, 95% CI 0.61 to 1.00; 2 RCTs, 71 participants; very low-quality evidence), nor for body mass index (BMI).","Sin embargo, no se encontraban diferencias entre terapia cognitive y terapia del aplausoso (RR 0.78, 95% CI 0.61 a 1.00; 2 TCs, 71 participantes; evidence muy baja); ni el ndice de mass (BMI) en el médico en este resultado (RV 0.78, 95% CI 0.61 a 1.00; 2 TCs, 71 participante; muy baja evidence).","La mayoría de las terapias parecen ser tan aceptables como cualquier otro enfoque, excepto el asesoramiento dietético, que presentó una tasa de no respuesta del 100% en un ensayo pequeño.",Simplify sentence from English to Spanish: 
251,Early and rapid emergence from anaesthesia is desirable for most neurosurgical patients.,"Por su mayora estándaran a emergencia embolso y rápida del anestesio, es difcil cambiar la neurosciencia.",El despertar tranquilo y rápido después de la cirugía es importante en estos pacientes para que el estado mental se pueda evaluar fácilmente.,Simplify sentence from English to Spanish: 
252,We compared the benefits and harms of aspiration and sclerotherapy versus hydrocoelectomy for the management of hydrocoeles.,Estamos comparado los beneficios e harmonios de la aprira e el scleroterapia va la hydrocoeltéctomy para el manejo de los hydrocoeles.,El objetivo de esta revisión es comparar estos dos tipos de tratamiento.,Simplify sentence from English to Spanish: 
253,"There was insufficient evidence to determine the effects of helium or carbon dioxide on cardiopulmonary complications (RR 1.46, 95% CI 0.35 to 6.12; three studies; 128 participants; very low quality of evidence) or pain scores (visual analogue score on a scale of 1 to 10 with lower numbers indicating less pain; MD 0.49 cm, 95% CI -0.28 to 1.26; two studies; 108 participants; very low quality of evidence).","De hecho, hay insuficientes evidencias para determinar las efecciones de helio ni dióxido carbono sobre las complicaciones cardiopulmonares (RR 1.46, 94 % CI 0.35 a 6.12; tres estudios; 128 participantes; muy baja calidad de evidencia; 2) o resultados de dolor (s son el efección visual analogue en una escala de 1 a 10 con menores nmeros aadir menos dolor; MD 0.44% cm, 95% CI -0.28 a 1.26; dos estudios; 108 participantes; muy baja calidad de evidencia).","No está claro si existen o no diferencias en las complicaciones cardiopulmonares, las complicaciones quirúrgicas o las puntuaciones de dolor entre el dióxido de carbono y el helio.",Simplify sentence from English to Spanish: 
254,"Because the force needed for the blunt needles is higher, their use was rated as more difficult but still acceptable in five out of six studies.","La fuerza que necesita a los aguas de lucha es más peligrosa, pero es todava aceptable en uno de los más seis estudios.","Aunque los cirujanos informaran que la fuerza que se debe ejercer con las agujas con punta roma es mayor, su uso se consideró aun así aceptable en cinco de cada seis estudios.",Simplify sentence from English to Spanish: 
255,Box model training versus no training: The meta-analysis showed that the time taken for task completion was significantly shorter in the box trainer group than the control group (8 trials; 249 participants; SMD -0.48 seconds; 95% CI -0.74 to -0.22).,"Requisito modelo de box vn requisito: La meta-almisma se muestra que el tiempo recibido para lograr el trabajo fue significativamente menor en la esclava del trainer del box que en el control (8 tratas, 249 participantes; DSM -0.48 segundos; 95% CI -0.74 a -0.22).","El entrenamiento con simulador parece disminuir el tiempo requerido para realizar una tarea laparoscópica, mejorar la exactitud, y disminuir los errores, y mejora el rendimiento general.",Simplify sentence from English to Spanish: 
256,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,La supera contraceptiva vaginal se desarrollaba como alternativa a el diapógm contraceptiva.,"La esponja es suave y redonda, y tiene un lazo para retirarla.",Simplify sentence from English to Spanish: 
257,It usually involves restricting blood flow to limbs and then releasing the ischaemic blood to promote a neuroprotective effect.,Esto es normalmente relacionado a restricción del flujo sanguneo a lmites y entonces respliezar el sanguneo ischaemico para promover un efecto neuroprotectivo.,El condicionamiento isquémico remoto (CIR) es una estrategia para proteger y prevenir el daño al tejido cerebral al mejorar su capacidad de tolerar la reducción del flujo sanguíneo.,Simplify sentence from English to Spanish: 
258,"The low quality evidence showed that brief co-incubation was associated with an increased ongoing pregnancy rate compared to the standard insemination protocol (pooled odds ratio (OR) 2.42, 95% confidence interval (CI) 1.55 to 3.77; P < 0.0001, I2 = 0%).","El evidencia de baja calidad mostró que la cocinación brevemente asociada con un incremento en la cálculo de infectos actuales ante todo el protocolo de enseminio (rapido-tráfico (RR) 2.42, interinfección de confianza (II) 1.55 a 3.77; P  0.0001, I2 = 0%).",Pruebas de baja calidad mostraron aumentos en las tasas de embarazo en curso y de embarazo clínico con la administración del protocolo de coincubación breve.,Simplify sentence from English to Spanish: 
259,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,El tratamiento de una serie de trastornos unas especiales (RCTs) de nenos retos perfumes cárcelar y ratos para prevenir a cada de lentenas entre los personales tradicionales mesados como perforaciones de tiendas de lentenas o cada de autoportación de cada de lentenas.,Se examinó la literatura para evaluar el efecto preventivo de las agujas con punta roma en comparación con las agujas afiladas para las lesiones por pinchazo de aguja en el personal quirúrgico.,Simplify sentence from English to Spanish: 
260,This review highlights the paucity of data and the need for more research in this area.,Este examen reitera la falta de datos y el necesidad de que más investigaciones son necesarias.,La revisión destaca la falta de datos y la necesidad de más investigación.,Simplify sentence from English to Spanish: 
261,"In acute ischaemic stroke, for people receiving intravenous thrombolysis, the rate of death or dependency was significantly increased by RIC treatment compared with non-RIC treatment (RR 2.34; 95% 1.19 to 4.61; 1 trial, 285 participants, low-quality evidence).","En el suelo ischaemic agua, para gente que está recibido una tromola intravenosa, la tasa de muerte o dependencia fue equilibrado significativamente por la tratamiento del TIC (RR 2.34; el 95 % 1.19 a 4.61; 1 trabajo, 285 participantes, dolor de corte costumbre).","Entre los pacientes con accidente cerebrovascular isquémico agudo (en los que solo habían pasado varias horas desde el inicio de los síntomas) que recibieron fármacos para disolver los coágulos, se encontró que el CIR puede aumentar el riesgo de muerte o dependencia (necesitar la ayuda de otros).",Simplify sentence from English to Spanish: 
262,"No studies reported on cardiovascular mortality, all-cause mortality or non-fatal events as most studies were short term (all studies had follow-up of one year or less).",No se refiere a la mortalidad cardiovascular a la mortalidad académica o eventos no táctil como la mayora de los estudios sean aos previstas (cuales todos las estudios hubieran una seguimiento de un ano o menor).,Ninguno de los estudios incluidos informó sobre eventos adversos.,Simplify sentence from English to Spanish: 
263,Randomized controlled trials based on uniform and standard methods are needed.,Los estudios controlados por s requeridos juntos a métodos uniformes y estándars.,Se necesitan más investigaciones y estudios bien diseñados.,Simplify sentence from English to Spanish: 
264,Surgeons and their assistants are especially at risk of exposure to blood due to glove perforations and needle stick injuries during operations.,Las chirurgias y sus asistentes han sido en riesgo de exposición a sangre debido a perforaciones de vellos y injuries de pelo durante los operaciones.,Los cirujanos y sus asistentes corren especialmente un riesgo de sufrir lesiones por pinchazo de aguja durante las cirugías.,Simplify sentence from English to Spanish: 
265,The two included studies employed multi-component community-based interventions tailored to the specific cultural aspects of the population and were based in Native American populations (1505 subjects in total).,Los dos estudios incluidos empregadas de intervenciones multi componentes de la comunidad se ajustan a los aspectos culturales cuáles correspondieron con las cuestiones económicas especficas de la población y fueron basadas en poblaciones interiores de América Niez (12545 sujetos totalmente).,"Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
266,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,"También existan ningunas ensayos de inspección que comparan directamente las anticoagulación con los drogas antiplateletas, las investigaciones reportadas y los no-randomizadas dos casos no mostraron una differencia significativa entre las dos.",No se comprobó que los anticoagulantes fueran más efectivos que la aspirina.,Simplify sentence from English to Spanish: 
267,"However, the impact of this modality on trainees with no prior laparoscopic experience is unknown.","Sin embargo, no se tienen el impacto de la modality sobre los estudios cuyo experimento de laparosca previa es nada recientemente.",No se conoce el impacto del entrenamiento con simulador en los cirujanos practicantes sin experiencia previa en laparoscopia.,Simplify sentence from English to Spanish: 
268,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Los eventos apropiados más habitualmente se mostraron bien errones y transientes, tales como inflamación de la piel, izbuena, leche, cerrador y enfladación.","La crema de combinación triple fue significativamente más eficaz para aclarar el melasma comparada con la hidroquinona sola o con las combinaciones duales como la tretinoina y la hidroquinona, la tretinoina y el acetónido de fluocinolona, o la hidroquinona y el acetónido de fluocinolona.",Simplify sentence from English to Spanish: 
269,"Adequate haemodialysis (HD) in people with end-stage kidney disease (ESKD) is reliant upon establishment of vascular access, which may consist of arteriovenous fistula, arteriovenous graft, or central venous catheters (CVC).","El haemodialisis adecuado (HD) en personas con enfermedades kidneyeales aéreos (ESKD) se depende de la instalación de adopción arterial, que puede consister en fistulas arteriovenosas, grafte arteriovenosas, u catheteres centrales vernosas (CTV).","Los pacientes que dependen de la hemodiálisis debido a la insuficiencia renal requieren un acceso vascular y, aunque no sea óptimo, con frecuencia se utiliza un catéter canalizado de hemodiálisis.",Simplify sentence from English to Spanish: 
