,input,output,gold,prefix
124,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,"Les essais comparatifs (SCs) d'ensisils de nits à dessous du taux de la suffrage doivent être établies dans les tests d'intervention, comme sur les perforations ou sur les injuries autoritérie selon les tests de surveillance.",Une étude était incluse s'il s'agissait d'un essai contrôlé randomisé (ECR) sur l'utilisation d'aiguilles de suture émoussées plutôt que pointues pour prévenir les piqûres accidentelles chez le personnel chirurgical.,Simplify sentence from English to French: 
125,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,Elle est donc d’être améliorée comme un alternative à la diaphragm contraceptive.,L'éponge vaginale est un moyen de contraception qui s’insère dans la filière pelvienne.,Simplify sentence from English to French: 
126,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,Il a été eu d'inclusion de tous les essais cliniques clé des choix mettant compte des testers en modele de clones comparatives aux nours de formation chez les qui s'étaient commerciés chirurgiques sans expérience préalable.,"Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
127,"Similarly, discontinuation rates at 12 months were higher with the sponge than with the diaphragm (Odds ratio 1.31; 95% CI 1.07 to 1.59).","De même, les taux de discontinuation à 12 mois étaient plus élevés avec la sac de soup et le diaphragm (Rapport d’odds 1,31; 95 % CI 1,07 à 1,59).",Les femmes ont été environ 30 % de plus à cesser d'utiliser l'éponge que le diaphragme.,Simplify sentence from English to French: 
128,"Meta-analysis showed that ultrasound guidance produces superior success rates at first attempt (risk ratio (RR) 1.96, 95% confidence interval (CI) 1.34 to 2.85, 404 catheters, four RCTs, moderate-quality evidence) and fewer complications, such as haematoma formation (RR 0.20, 95% CI 0.07 to 0.60, 222 catheters, two RCTs, moderate-quality evidence).","Le méta-analysis a montré que le guide à l’ ultrasound prévoit des taux de succès supérieurs au début (ratio de risque (RR) 1,96, inverse de confiance (CI) 1.34 au 2,85, 404 les catheters, quatre TCT, preuves de qualité modifié) et d’un plus grande compétitivité, comme la formation de haematomes (RR 0,20, inverse de confiance 0,07 au 0,60, 222 les catheters, deux TCT, preuves de qualité modifié).",Nous avons constaté que l'échographie augmentait le taux de réussite à la première tentative de la cannulation et réduisait la formation d'hématomes.,Simplify sentence from English to French: 
129,We identified 13 small trials (1520 participants randomised) and three ongoing trials.,Nous avons identifié 13 petites études (1500 participants qui ont été distribuées) et trois études d'avancement.,"Nous avons trouvé 13 essais, aucun d'entre eux n'était d'assez grande taille ou ne durait suffisamment longtemps pour examiner les effets du tai-chi afin de réduire les décès cardio-vasculaires ou les paramètres non mortels.",Simplify sentence from English to French: 
130,We included three trials (involving 371 participants) in the analysis of the effects of RIC on ischaemic stroke prevention.,Nous avons inclus trois études (en collaboration avec 371 participants) dans l'analyse des effets du Rciment en matière de prévention de l'ancads sainie.,"Trois essais (portant sur 371 personnes) étaient admissibles à notre analyse sur la prévention par le CID de l’AVC ischémique, et quatre autres essais (portant sur 364 personnes) étaient admissibles à notre analyse sur le traitement par le CID de l'AVC ischémique.",Simplify sentence from English to French: 
131,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).","Dans les cas d'infarction carotidés, les personnes depôtées sont soumises à la déduction de la taux de bronchitis chez les personnes de carotidés (RR 0,22, 95% CI 0,01 à 4,03 ; 1 étude, 189 participants, faible qualité); mais le taux de bronchitis (assumé par volume d'infarct) est significativement plus élevé chez les personnes depôtées chez les personnes de carotidés (mn-dépôt (MD) de 0,17 ml, 95% CI 0,237 à 0,161) chez les personnes de la déduction (difference moyen du taux de bronchitis  moyenne (MD) de 0,7 ml, 95% CI 0,229 à 0,211) chez les personnes de la déduction (MD) de 0,7 ml, à 0,23 à 0,011); mais dans la part, le comportement des patients ayant un taux de bronchitis risque de sécution ta voix  cet état.","Chez les personnes traitées au moyen d'une endoprothèse (insertion d'un tube de métal ou de plastique) pour le rétrécissement des artères du cou, le CID peut potentiellement réduire la taille des nouvelles lésions cérébrales causées par une réduction du débit sanguin.",Simplify sentence from English to French: 
132,"We rated the quality of evidence for all outcomes as moderate owing to imprecision due to wide confidence intervals, modest sample sizes and limited numbers of events.","Nous l'avons estimé la qualité des résultats de tous les résultats comme moyene en raison de l'incidence de l'écart d'opinion, de variétés de données d'approbation légère et de petits taux de risque et de limites des résultats.","Nous avons jugé la qualité des données probantes comme étant moyenne, principalement du fait d'un nombre limité d'études.",Simplify sentence from English to French: 
133,"There was also considerable heterogeneity between studies, which meant that it was not possible to combine studies statistically for cardiovascular risk (I2 statistic for systolic blood pressure (SBP) was 96%, for diastolic blood pressure (DBP) 96%, for total cholesterol 96%, low-density lipoprotein-cholesterol (LDL-C) 95%, high-density lipoprotein-cholesterol (HDL-C) 98%, triglycerides 75%).","Nous avons également une heterogène de nombreux études, qui meant que il ne s'agissant pas d'une approche statisticale pour la rétablissement des mesures cardiovasculares. Le statistic I2 pour la concentration de blood systolic (SBP) était de 96%, pour la concentration de blood diastolic (BBP) est de 96%, pour la cholesterole totale 96%, de la cholesterole de densité d'abondance low (DLL-C) en 95%, de la cholesterole de densité d'abondance high (HDL-C) en 98%, contre la triglycerides 75%.","En raison du petit nombre d'études à court terme et de la variabilité entre elles, nous ne sommes pas parvenus à déterminer de façon concluante si oui ou non le tai-chi était bénéfique pour réduire le risque cardio-vasculaire chez les adultes en bonne santé et chez les adultes présentant un risque accru de MCV, bien que des effets bénéfiques pour les facteurs de risque cardio-vasculaire ont été observés dans certaines études.",Simplify sentence from English to French: 
134,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,Résumé La dissection interne de l’arcane carotide extracranale (eICAD) est le déclenchement d’une rheugment et d’un acte de nefarrance chez les humains.,"La dissection peut être causée par des lésions au niveau du cou, mais peut parfois apparaitre sans raison apparente.",Simplify sentence from English to French: 
135,"Because the force needed for the blunt needles is higher, their use was rated as more difficult but still acceptable in five out of six studies.","Toutefois, de cette origine, les forces d’énergie qui sont plus lourdes, son consommation pourrait être d’une force à plus élevée, mais elle était un facteur d’acceptation pour cinq études.","Bien que les chirurgiens aient signalé qu'une plus grande force était nécessaire pour les aiguilles émoussées, l'utilisation de ces aiguilles était encore considérée comme acceptable dans cinq des six études.",Simplify sentence from English to French: 
136,Box model training versus no training: The meta-analysis showed that the time taken for task completion was significantly shorter in the box trainer group than the control group (8 trials; 249 participants; SMD -0.48 seconds; 95% CI -0.74 to -0.22).,ns à ns du modèle: R   ns (sns) ns. 249 qui s'agire ns cns sur un modèle: L    ns. 8 progrods; 249 qui s'este le parcourant; l   sc ce l    s'ac ns. ns. -=,"La formation utilisant des modèles en boite semble diminuer le temps nécessaire à réaliser une tâche laparoscopique, améliorer l'exactitude, réduire les erreurs et améliorer la performance globale.",Simplify sentence from English to French: 
137,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,Le sois contraceptif viennela était développé comme une approche adopquée à l'étape contraceptif.,L'éponge est molle et ronde et comporte une boucle qui permet de la retirer.,Simplify sentence from English to French: 
138,It usually involves restricting blood flow to limbs and then releasing the ischaemic blood to promote a neuroprotective effect.,"Es consiste habituellement à recourir à la circulation d'infectieuses et donc à l'infectieuse circulation, et au rencer la circulation ischaemie dans le plan neuroprotective.",Le conditionnement ischémique à distance (CID) est une stratégie visant à protéger et à prévenir les lésions des tissus cérébraux en améliorant leur capacité à tolérer un débit sanguin réduit.,Simplify sentence from English to French: 
139,"The low quality evidence showed that brief co-incubation was associated with an increased ongoing pregnancy rate compared to the standard insemination protocol (pooled odds ratio (OR) 2.42, 95% confidence interval (CI) 1.55 to 3.77; P < 0.0001, I2 = 0%).",Les données  faible quality ont montré que le processus d'adverse conjugation était un comportement amélioré.,Des données de faible qualité ont montré une augmentation des taux de grossesses en cours et de grossesses cliniques avec l'utilisation du protocole de co-incubation brève.,Simplify sentence from English to French: 
140,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,"Cette méthode, notamment de contrôle, a eu lieu, dans la base d'un système de contrôle, pour la détection des problèmes de protection contre les injuries du saccules; l'efficacité des scénographies et les essais non d'explosion des scénographies; le rapport.","Nous avons examiné la littérature pour évaluer l'effet préventif des aiguilles émoussées, par rapport aux aiguilles pointues, sur les blessures par piqûre d'aiguille chez le personnel chirurgical.",Simplify sentence from English to French: 
141,This review highlights the paucity of data and the need for more research in this area.,Une étude a démontré l'anguité des données et le besoin de plus d'une recherche dans ce domaine.,La revue met en évidence l'absence de données et le besoin de recherches supplémentaires.,Simplify sentence from English to French: 
142,"In acute ischaemic stroke, for people receiving intravenous thrombolysis, the rate of death or dependency was significantly increased by RIC treatment compared with non-RIC treatment (RR 2.34; 95% 1.19 to 4.61; 1 trial, 285 participants, low-quality evidence).","La dose de THROMALISE a augmenté chez les personnes qui sont aiés de l'intravennée à un taux de morbidité or d'assistance considérablement par l'implantation de THROMALIS. (RR 2.34; 95 % 1-19 à 4.61; d'un étude, 285 participants, éléments de preuve low-quality).","Chez les personnes victimes d’un AVC ischémique aigu (où les symptômes n'étaient apparus que quelques heures auparavant) et ayant reçu des médicaments qui dissolvent les caillots, nous avons constaté que le CID pouvait potentiellement augmenter le risque de décès ou de dépendance (besoin d’être aidé par autrui).",Simplify sentence from English to French: 
143,"No studies reported on cardiovascular mortality, all-cause mortality or non-fatal events as most studies were short term (all studies had follow-up of one year or less).",Je ne pèrons pas et on ne le rend apparaître sur la mortalité cardiovasculare et les taux de mortalité à tous les causes et non à l'excédent. Elles font vence l'intention de déterminer la mortalité qu'elles provoquent (ou dont ceux qui ont suivi en temps de 1 an ou moins).,Aucune des études incluses n'a rendu compte des effets indésirables.,Simplify sentence from English to French: 
144,Surgeons and their assistants are especially at risk of exposure to blood due to glove perforations and needle stick injuries during operations.,Les surgeons et leurs asistentes sont notamment atténuées par la perforation et les blessés cimentaires pendant les opérations médicaines.,Les chirurgiens et leurs assistants sont particulièrement à risque de piqûres accidentelles pendant les interventions chirurgicales.,Simplify sentence from English to French: 
145,The two included studies employed multi-component community-based interventions tailored to the specific cultural aspects of the population and were based in Native American populations (1505 subjects in total).,Les deux études qui sont includes ont posé des interventions à la base de communautés liés à un système multicompétitif destinée à mieux répondre aux aspects culturelles spécifiques du population et se sont fondées sur une population de cultures non-indienagés (1505 personnes totalement).,"L'information issue des deux études incluses dans cette revue (1 505 participants au total, dans les communautés amérindiennes) ne permet pas de déterminer si les programmes de prévention du tabagisme dans les populations autochtones parviennent à dissuader les jeunes autochtones de fumer ou de consommer du tabac sans fumée.",Simplify sentence from English to French: 
146,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,"Il n’y a pas de rétroactif l’utilisation de critères non d’arrangement de sa nature, par exemple sur les axes antérieures pour sa mesure de comparer la coagulante avec les médicaments antiplatelet, et les études non runnionnées les mené une différence significative.",Il n'y avait aucune preuve que les anticoagulants ont été plus efficaces que l'aspirine.,Simplify sentence from English to French: 
147,"However, the impact of this modality on trainees with no prior laparoscopic experience is unknown.","Toutefois, l’impact de cet modality sur les étudiants sans expérience l’aparoscopice était peu connue.",L'impact de la formation utilisant des modèles en boite pour les stagiaires en chirurgie sans expérience laparoscopique préalable est inconnu.,Simplify sentence from English to French: 
148,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Les conséquences à la suite des phénomènes d'un homme ou à une personne en attente de sa sécurité étaient, par le cas, les maladies touchantes, les maladies accroyées, les maladies malgradées et les maladies d'inflammation ou de deinflammation.","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
149,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).","En ce qui concerne la situation de personnes avec des estations carotidus qui ont de longue stenose, la disparition entre les patients entretiens avec la RAC et les non RAC n'a pas été significative. La variation en incidence de châche a n'échantabli pas de hausse de la châche (roi, RM 0,22, CI 9,5 à 0,01; 1 étude, 189 participants, faible d'entrematique); je n'a pas été représenté par la suite des rapports de la mise en uvre des méthodes de thérapie chimique qui ont définié la significance du châche, une signification sur la différence entre les patients dont la CS le produit des infarcissements (déclin de mL, CI 2,03-1,01; 1 étude, 189 participants, faible d'envérison); mais les patients ayant entraîné la châche, s'attendent de ces études, ne étaient pas atteints de même l'infarcité et de la maladie.","Cependant, l’effet du CID sur les critères de jugement cliniques (AVC et décès) était imprécis.",Simplify sentence from English to French: 
150,There were no significant differences in the composite score between the intervention and control groups in any of the remaining comparisons.,Les uvres d'intervention et d'intervention et des interventions ne se sont pas significatives dans le bilan composite des groupes interarmées.,Il ne semble pas y avoir de différences significatives dans les différentes méthodes de formation utilisant des modèles en boite.,Simplify sentence from English to French: 
151,We included four trials (involving 364 participants) in the analysis of the effects of RIC on ischaemic stroke treatment.,Nous avons inclué quatre études (entreprendre 364 participants) dans l'analyse des effets de la règlementation en inglese sur l'approche de l'insule ischaemic.,"Trois essais (portant sur 371 personnes) étaient admissibles à notre analyse sur la prévention par le CID de l’AVC ischémique, et quatre autres essais (portant sur 364 personnes) étaient admissibles à notre analyse sur le traitement par le CID de l'AVC ischémique.",Simplify sentence from English to French: 
152,"Such trials should assess the impacts of box model training on surgical skills in both the short and long term, as well as clinical outcomes when the trainee becomes competent to operate on patients.","Ceux-clés: Accès: Le modelle la sexe des pédateurs, particulièrement la méthode laissante, devrait évaluer les effets des méthodes qui ont été développés sur le rôle de la chirurgie dans le monde, en tant que moyen, en tant qu’environnements de santé, en tant qu’activités du fonctionnement médical.",Ceci suggère que la formation utilisant des modèles en boite améliore les compétences techniques de stagiaires en chirurgie sans expérience de la chirurgie laparoscopique.,Simplify sentence from English to French: 
153,This review has provided evidence that brief co-incubation of sperm and oocytes may improve the ongoing pregnancy and clinical pregnancy rates for infertile women undergoing IVF cycles.,Ce reexamen a fourni des éléments de preuve indiquant que l'incubation de s'éprômien et de s'oocytes peut améliorer les rates de grossesse et de grossesse cliniques continue pour les femmes infertiles qui présentent les cycles de fécondie.,Des données de faible qualité ont montré une augmentation des taux de grossesses en cours et de grossesses cliniques avec l'utilisation du protocole de co-incubation brève.,Simplify sentence from English to French: 
154,"We also found improved success rates within two attempts (RR 1.78, 95% CI 1.25 to 2.51, 134 catheters, two RCTs, moderate-quality evidence) with ultrasound guidance compared with other types of guidance.","Nous avons aussi trouvé un augmentation de ces résultats par les deux essais (RR 1,78, CI 9.25 to 2,01, 134 catheters, deux RCT de qualité moyen), et les résultats par les essais d'un ultrasound sont comparativement améliorés.",L'échographie a également augmenté le taux de réussite en deux tentatives.,Simplify sentence from English to French: 
155,To determine the effectiveness of blunt needles compared to sharp needles for preventing percutaneous exposure incidents among surgical staff.,De déterminer l’efficacité des nides à bouteilles comparativement à des nides à bouteilles noirs en ce qui concerne l’infection et la transmission percépsique dans les fonctionnaires qui travaillent dans les chirurgiens.,L'utilisation d'aiguilles émoussées est proposée afin de prévenir les blessures par piqûre d'aiguille.,Simplify sentence from English to French: 
156,"We found low-quality evidence that RIC may reduce the risk of recurrent stroke in participants with intracerebral artery stenosis and reduce stroke severity in participants undergoing carotid stenting, but it may increase death or dependence in participants with acute ischaemic stroke who are undergoing intravenous thrombolysis.","Nous ont fait de mauvaise qualité d’éléments indiquant que la RIC pourrait réduire la risk d’une stroke de recurrente dans les participants qui présentent sténosis en artery intracerebral et de réduire l’aseminance de la scurie dans les participants qu’ils sont entranche par entranche carotidé, mais elles peuvent augmenter la mort ou la dépendabilité dans les participants que présentent un scurie acuteischaemic et qui présentent une thrombolyse intravenouse.",Des preuves de faible qualité suggèrent que le CID peut potentiellement aider à prévenir les AVC récidivants des personnes dont les artères cérébrales sont rétrécies et peut possiblement augmenter la mortalité ou la dépendance des personnes victimes d’un AVC ischémique aigu qui ont reçu des médicaments pour dissoudre le caillot.,Simplify sentence from English to French: 
157,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","L'enfermer cardiovascular (CVD) est la cause du décès extrêmement fréquente chez les personnes ayant une maladie d'inségrét chronice (DNC), pour lesquels les taux d'agression cardiologique sont mêmes que les personnes qui possèdent une maladie coronarie.","Chez ces personnes, le traitement par statines réduit les risques de crise cardiaque de moitié.",Simplify sentence from English to French: 
158,"None of the included trials reported on adverse events, costs or occurrence of type 2 diabetes.",Nos études telles que ceux-ci comportent les mesures dans le respect des résultats d'évaluation et de la mise en oeuvre des risques à des dommages dans le cas de type 2.,Aucune des études incluses n'a rendu compte des effets indésirables.,Simplify sentence from English to French: 
159,"We searched the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, EMBASE, and Science Citation Index Expanded to May 2013.","Nous avons recherché le Registre Central des Trials Controlled (CENTRAL), la MEDLINE, l’EMBASE et l’Inde d’études scientifiques avancés à la base de mai 2013.",Deux auteurs de la revue ont consulté la littérature médicale disponible jusqu'en mai 2013 et obtenu les informations des essais identifiés.,Simplify sentence from English to French: 
160,"Similarly, our results suggest, but do not confirm, the possibility of a positive influence of expertise in the use of ultrasound on the first attempt success rate.","En effet, notre résultat suggeste mais non confirme la possibilité d’un influence positif du savoir au niveau de la technique du souffle sur la thyristomatique sur les résultats de l’expérience.",Il est également probable que l'échographie soit plus utile si le praticien est expérimenté dans son utilisation.,Simplify sentence from English to French: 
161,"In April 2013, we searched the computerized databases MEDLINE, POPLINE, LILACS, CENTRAL, ClinicalTrials.gov and ICTRP.","En avril 2013 nous ont entraîné les données de données computées de MEDLINE, de POPLINE, de LILACS, de CENTRAL, de ClinicalTrials.gov et de ICTRP.",Nous avons effectué des recherches informatisées pour trouver des essais randomisés comparant l'éponge au diaphragme.,Simplify sentence from English to French: 
162,"We searched MEDLINE and EMBASE (until May 2011), CENTRAL, NHSEED, Science Citation Index Expanded, CINAHL, Nioshtic, CISdoc, PsycINFO, and LILACS (until September 2010)."," partir du 9 septembre 2010, nous avons recherché MEDLINE et MEMBASE (le mois à la suite du MAIA), CENTRAL, NHSEED, Index des Citations Expanded, CINAHL, Nioshtic, CISdoc, PsycINFO et LILACS (le mois à la suite du MAIA).",Nous avons recherché dans plusieurs bases de données médicales (jusqu'à mai 2011).,Simplify sentence from English to French: 
163,Eight RCTs with 733 women in total that compared brief co-incubation and the standard insemination protocol were included.,"On a intégré huit TCs avec 733 femmes aux essais d’inci- cuantification, les co-incubation, et le protocole de sénumation à l’induction sont classées.",Cette revue a identifié huit essais contrôlés randomisés impliquant 733 femmes.,Simplify sentence from English to French: 
164,"Smoking prevalence in Indigenous youth is twice that of the non-Indigenous population, with tobacco experimentation commencing at an early age.","La consommation de tabac dans les jeunes indiennes est deux à la population indienne, avec l’initiation de l’essai du tabac au début d’une jeune âge.","Dans les populations autochtones, le nombre de fumeurs n'a pas diminué comme dans les populations environnantes.",Simplify sentence from English to French: 
165,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Elles peuvent être regroupées dans celles qui ont de boeuf l'agent d'osage, comme l'hydroquinone, les crèmes triples (hydrogénien, tretinoin, et acetonide fluocinolone), et des thérapies combinateurs (hydrogénien, tretinoin, et acitone de fluocinolone), ainsi que des traitements moins répercédants, notamment la rucinole, l'iontophoresis de vitamine C et les complexes légères qui l'ontokone pour le teint en tant qu'Tiospot et Gigawhite.","Certains traitements intègrent une approche combinée comme une crème associant trois produits (contenant de l'hydroquinone, de la trétinoïne et un stéroïde).",Simplify sentence from English to French: 
166,"A similar pattern was seen for DBP: three trials found a reduction in DBP (reductions ranged from -12.2 mmHg (95% CI -15.8 to -8.7) to -4.43 mmHg (95% CI -7.14 to -1.72)) and three trials found no clear evidence of a difference, however again with wide CIs.","Un pattern même avait été perçu pour la DBP: trois études présentent une réduction dans la DBP (reductions établies de 2,2 mmHg (95% CI -15,8 à -8.7) à 1,43 mmHg (95% CI -7.14 à -1.72)) et trois études présentent un taux de disparition semblable, à nouveau avec une taux de disparition large.","En raison du petit nombre d'études à court terme et de la variabilité entre elles, nous ne sommes pas parvenus à déterminer de façon concluante si oui ou non le tai-chi était bénéfique pour réduire le risque cardio-vasculaire chez les adultes en bonne santé et chez les adultes présentant un risque accru de MCV, bien que des effets bénéfiques pour les facteurs de risque cardio-vasculaire ont été observés dans certaines études.",Simplify sentence from English to French: 
167,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","To évaluer les interventions utilisées dans le gestion de tous les types d'melasme: epidémose, dermure et mixt.",Le mélasma dermique se caractérise par une augmentation de la pigmentation de la peau au niveau de la deuxième couche de la peau (le derme).,Simplify sentence from English to French: 
168,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,On estime que la dissection interne d’aeres carotides extracraniens (désection d’idéisuls cairi) est le moteur d’une atteinte à l’aere d’aerostrois dans les nouveaux patients.,La dissection de l'artère carotide désigne une déchirure dans la paroi de l'un des principaux vaisseaux sanguins transportant le sang vers le cerveau.,Simplify sentence from English to French: 
169,"Thiospot was more effective than placebo (SMD -2.61, 95% CI -3.76 to -1.47).","Thiospot a augmenté ses effets que le placebo (SMD -2.61, 95 % CI -3.76 à -1.47).","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
170,We also included trials comparing different methods of box model training.,Nous avons aussi effectué plusieurs études comparativant les différentes méthodes de formation des modèles.,"Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
171,"As an attempt to avoid possible detrimental effects on the oocytes from long exposure to sperm, the brief co-incubation insemination protocol was developed.","En vue de combler les effets éventuels sur l’oocyte sur l’exposition à des sémiane, le protocole de co-incubation de formation est établi.",La méthode de co-incubation brève utilisée en FIV réduit le temps de co-incubation des ovocytes et du sperme à une durée de une à quatre heures.,Simplify sentence from English to French: 
172,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","Le maladies cardiovasculares (CHD) présentent le plus félicitement le cause de mort chez les personnes susceptibles d’avoir une sommet d’un disease renale chronice (CKD), dans lesquels la risque réelle de mesures cardiovasculares est similaire pour les personnes qui possèdent une maladie coronarie.","Bien que l'utilisation des statines n'ait pas réduit clairement les risques de progression de l'insuffisance rénale, elles peuvent être recommandées pour réduire les risques de décès et d'événements cardiaques chez les personnes qui sont aux premiers stades de l'insuffisance rénale.",Simplify sentence from English to French: 
173,We included randomized controlled trials comparing the vaginal contraceptive sponge (Today; Collatex) with any diaphragm used with nonoxynol-9 to prevent pregnancy.,"Les essais, faites à partir d'un randomized placebo, en comparant le sponge contraceptif vaginal (Today; Collatex), avec tout diaphragm évolué avec l'oxynol-9 pour provenir la grossesse.",La présente revue comparait le degré d'efficacité de ces deux méthodes en termes de prévention de la grossesse.,Simplify sentence from English to French: 
174,The quality of studies evaluating melasma treatments was generally poor and available treatments inadequate.,La qualité des études d’évaluation des traitements d’melasma a été généralement petty et les traitements d’un risque insuffisant.,"La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
175,To determine the effectiveness of blunt needles compared to sharp needles for preventing percutaneous exposure incidents among surgical staff.,Avérer la manière à déterminer l'efficacité du nenucleus blunt compared to the sharp ones for preventing percutaneous exposure incidents among the surgical staff.,"Nous avons examiné la littérature pour évaluer l'effet préventif des aiguilles émoussées, par rapport aux aiguilles pointues, sur les blessures par piqûre d'aiguille chez le personnel chirurgical.",Simplify sentence from English to French: 
176,"Our results suggest, but do not confirm, that a possible advantage of ultrasound guidance for the first attempt success rate over other techniques is more pronounced in infants and small children than in older children.","Le résultat indique, mais ne confirme, qu'une avantage du directive de l'évaluation de l'enveche par des sondages de son technique de première fois pour les premières épreuves était mieux prononcée chez les nourrissons et les petits enfants que dans les enfants plus en plus âgés.",Il est probable que l'échographie soit plus utile pour les nourrissons et les jeunes enfants que pour les enfants plus âgés.,Simplify sentence from English to French: 
177,The impacts of this decreased time on patients and healthcare funders in terms of improved outcomes or decreased costs are unknown.,"Les effets qui ont donc été redoubles sont néanmoins l’absence d’écarts en ce qui concerne les modalités de traitement des patients et les mécanismes d’aide à la santé, notamment par les termes de récipitalisation améliorée ou les dépenses inattenduelles.",L'impact de l'amélioration des compétences chirurgicales pour les patients ou les bailleurs des soins de santé en termes d'amélioration de la santé ou de coûts réduits est inconnu.,Simplify sentence from English to French: 
178,"To compare, among patients treated with either anticoagulants or antiplatelet agents, the risk of ischaemic strokes and major bleeding episodes.","Quante-simples entre les patients traitées par anticoulombés ou par agents antiplates, la risque des strokes ischaémiques et des incidents d’infection majeures.",Il n'y avait aucune preuve que les anticoagulants ont été plus efficaces que l'aspirine.,Simplify sentence from English to French: 
