,input,output,gold,prefix
132,"There was also considerable heterogeneity between studies, which meant that it was not possible to combine studies statistically for cardiovascular risk (I2 statistic for systolic blood pressure (SBP) was 96%, for diastolic blood pressure (DBP) 96%, for total cholesterol 96%, low-density lipoprotein-cholesterol (LDL-C) 95%, high-density lipoprotein-cholesterol (HDL-C) 98%, triglycerides 75%).",Il n'y avait pas suffisamment de différences dans les résultats.,"En raison du petit nombre d'études à court terme et de la variabilité entre elles, nous ne sommes pas parvenus à déterminer de façon concluante si oui ou non le tai-chi était bénéfique pour réduire le risque cardio-vasculaire chez les adultes en bonne santé et chez les adultes présentant un risque accru de MCV, bien que des effets bénéfiques pour les facteurs de risque cardio-vasculaire ont été observés dans certaines études.",Simplify sentence from English to French: 
133,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,La disection interne du côlon est l'une des principales causes du AVC chez les patients plus jeunes.,"La dissection peut être causée par des lésions au niveau du cou, mais peut parfois apparaitre sans raison apparente.",Simplify sentence from English to French: 
134,"Because the force needed for the blunt needles is higher, their use was rated as more difficult but still acceptable in five out of six studies.",Le force nécessaire pour les aiguilles a été plus forte que l'utilisation s'est aussi difficile mais encore acceptable dans cinq des six études.,"Bien que les chirurgiens aient signalé qu'une plus grande force était nécessaire pour les aiguilles émoussées, l'utilisation de ces aiguilles était encore considérée comme acceptable dans cinq des six études.",Simplify sentence from English to French: 
135,Box model training versus no training: The meta-analysis showed that the time taken for task completion was significantly shorter in the box trainer group than the control group (8 trials; 249 participants; SMD -0.48 seconds; 95% CI -0.74 to -0.22).,La durée de succès du travail était comparable à l'absence de stagiaires entre les deux groupes.,"La formation utilisant des modèles en boite semble diminuer le temps nécessaire à réaliser une tâche laparoscopique, améliorer l'exactitude, réduire les erreurs et améliorer la performance globale.",Simplify sentence from English to French: 
136,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,Le poumon vaginal a été développé comme une alternative contraceptive du diaphragme (diaphragme pour la pelvil).,L'éponge est molle et ronde et comporte une boucle qui permet de la retirer.,Simplify sentence from English to French: 
137,It usually involves restricting blood flow to limbs and then releasing the ischaemic blood to promote a neuroprotective effect.,L'exercice consiste généralement à la restriction du flux sanguin de la membres des limbs et ensuite à libérer les bloods ischémies pour promouvoir un effet neuroprotecteur.,Le conditionnement ischémique à distance (CID) est une stratégie visant à protéger et à prévenir les lésions des tissus cérébraux en améliorant leur capacité à tolérer un débit sanguin réduit.,Simplify sentence from English to French: 
138,"The low quality evidence showed that brief co-incubation was associated with an increased ongoing pregnancy rate compared to the standard insemination protocol (pooled odds ratio (OR) 2.42, 95% confidence interval (CI) 1.55 to 3.77; P < 0.0001, I2 = 0%).",L'incubation courte a été associée à un taux accru de grossesses dans le plan d'insémination standard et a montré que le protocole d'insémination est un plus efficace que l'incubation standard lorsque la preuves étaient de faible qualité.,Des données de faible qualité ont montré une augmentation des taux de grossesses en cours et de grossesses cliniques avec l'utilisation du protocole de co-incubation brève.,Simplify sentence from English to French: 
139,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,"Ces essais portaient sur les insertons de suture épuissé (PESR), mais aucune étude n'indique si les insertions et les blessures sur la suture soient encore couramment transmises.","Nous avons examiné la littérature pour évaluer l'effet préventif des aiguilles émoussées, par rapport aux aiguilles pointues, sur les blessures par piqûre d'aiguille chez le personnel chirurgical.",Simplify sentence from English to French: 
140,This review highlights the paucity of data and the need for more research in this area.,La taille des données de cette revue d'études et la nécessité de plus d' recherche dans ce domaine sont encore nécessaires.,La revue met en évidence l'absence de données et le besoin de recherches supplémentaires.,Simplify sentence from English to French: 
141,"In acute ischaemic stroke, for people receiving intravenous thrombolysis, the rate of death or dependency was significantly increased by RIC treatment compared with non-RIC treatment (RR 2.34; 95% 1.19 to 4.61; 1 trial, 285 participants, low-quality evidence).","Pour les personnes victimes d'un AVC aigu, les femmes admissées de la greffe avait une probabilité accrue d'être victimes ou de la maladie grâce à un traitement remmanant par injection d'une coagulation récurrente.","Chez les personnes victimes d’un AVC ischémique aigu (où les symptômes n'étaient apparus que quelques heures auparavant) et ayant reçu des médicaments qui dissolvent les caillots, nous avons constaté que le CID pouvait potentiellement augmenter le risque de décès ou de dépendance (besoin d’être aidé par autrui).",Simplify sentence from English to French: 
142,"No studies reported on cardiovascular mortality, all-cause mortality or non-fatal events as most studies were short term (all studies had follow-up of one year or less).","Aucune des études n'a fait état de l'effet néfaste sur le décès, de la mortalité, de les effets indésirables ou des événements indésirables non mortelles, car la plupart des études étaient de un suivi à un à un an ou moins.",Aucune des études incluses n'a rendu compte des effets indésirables.,Simplify sentence from English to French: 
143,Surgeons and their assistants are especially at risk of exposure to blood due to glove perforations and needle stick injuries during operations.,L'étude s'appelle que les chirurgiens et les aidants sont surtout à risque d'exposition à la sang en raison des perforations du cheville et les lésions aux needles pendant les opérations.,Les chirurgiens et leurs assistants sont particulièrement à risque de piqûres accidentelles pendant les interventions chirurgicales.,Simplify sentence from English to French: 
144,The two included studies employed multi-component community-based interventions tailored to the specific cultural aspects of the population and were based in Native American populations (1505 subjects in total).,"Deux études ont fourni des interventions de multicomponente communautaires destinées à inclure les aspects culturelles spécifiques de la population et on a fourni des preuves pertinentes sur les études pertinentes et celles-ci étaient menées dans des populations Amérique du Nord, y compris les enfants.","L'information issue des deux études incluses dans cette revue (1 505 participants au total, dans les communautés amérindiennes) ne permet pas de déterminer si les programmes de prévention du tabagisme dans les populations autochtones parviennent à dissuader les jeunes autochtones de fumer ou de consommer du tabac sans fumée.",Simplify sentence from English to French: 
145,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,"Il n'y avait pas d'essais randomisés qui comparaient directement des anticoagulants aux médicaments antiplaquetariaux, ou des études non randomisées qui rapportaient aucune preuve d'un effet important entre les deux traitements.",Il n'y avait aucune preuve que les anticoagulants ont été plus efficaces que l'aspirine.,Simplify sentence from English to French: 
146,"However, the impact of this modality on trainees with no prior laparoscopic experience is unknown.","Cependant, le impact d'une activité de formation sur les des trainees ayant aucune expérience laparoscopique en troisième classe n'est pas connu en première intention.",L'impact de la formation utilisant des modèles en boite pour les stagiaires en chirurgie sans expérience laparoscopique préalable est inconnu.,Simplify sentence from English to French: 
147,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Les effets indésirables les plus compromo et les plus couramment signalés était l'irritation cutanée, la sécheresse cutanée, les brûlures et la neux térodes.","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
148,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).","De plus, la gravedad des AVC était plus faible chez les personnes ayant subi une stent carotidienne.","Cependant, l’effet du CID sur les critères de jugement cliniques (AVC et décès) était imprécis.",Simplify sentence from English to French: 
149,There were no significant differences in the composite score between the intervention and control groups in any of the remaining comparisons.,Il n'y avait pas d'un changement et les scores comparaisons entre les groupes d'intervention et témoins dans aucun des deux comparaisons précédentes.,Il ne semble pas y avoir de différences significatives dans les différentes méthodes de formation utilisant des modèles en boite.,Simplify sentence from English to French: 
150,We included four trials (involving 364 participants) in the analysis of the effects of RIC on ischaemic stroke treatment.,Nous avons trouvé quatre essais contrôlés randomisés pour inclure dans cette revue.,"Trois essais (portant sur 371 personnes) étaient admissibles à notre analyse sur la prévention par le CID de l’AVC ischémique, et quatre autres essais (portant sur 364 personnes) étaient admissibles à notre analyse sur le traitement par le CID de l'AVC ischémique.",Simplify sentence from English to French: 
151,"Such trials should assess the impacts of box model training on surgical skills in both the short and long term, as well as clinical outcomes when the trainee becomes competent to operate on patients.","Cette revue est donc des critères de jugement importants du nombre de participants dont le temps nécessaire au travail est de l'apprentissage du modèle à boite et de l'insertion chirurgical, ainsi que les résultats cliniques liés au formation des exercices.",Ceci suggère que la formation utilisant des modèles en boite améliore les compétences techniques de stagiaires en chirurgie sans expérience de la chirurgie laparoscopique.,Simplify sentence from English to French: 
152,This review has provided evidence that brief co-incubation of sperm and oocytes may improve the ongoing pregnancy and clinical pregnancy rates for infertile women undergoing IVF cycles.,L'incubation étroite d'spermatozodes et ocytogènes permettait d'améliorer les taux de grossesses en cours et les résultats cliniques de cette revue.,Des données de faible qualité ont montré une augmentation des taux de grossesses en cours et de grossesses cliniques avec l'utilisation du protocole de co-incubation brève.,Simplify sentence from English to French: 
153,"We also found improved success rates within two attempts (RR 1.78, 95% CI 1.25 to 2.51, 134 catheters, two RCTs, moderate-quality evidence) with ultrasound guidance compared with other types of guidance.","De plus, les résultats de l'évaluation étaient plus bien-observés et des études ont également montré une amélioration d'échec dans deux essais (14 cathétérismes et 1 84 catéteres), et cette qualité était également significative.",L'échographie a également augmenté le taux de réussite en deux tentatives.,Simplify sentence from English to French: 
154,To determine the effectiveness of blunt needles compared to sharp needles for preventing percutaneous exposure incidents among surgical staff.,Cette revue évalue l'efficacité des aiguilles étroites en comparaison avec des aiguilles étroits en éviter les accidents de l'exposition percutanée entre les professionnels de santé.,L'utilisation d'aiguilles émoussées est proposée afin de prévenir les blessures par piqûre d'aiguille.,Simplify sentence from English to French: 
155,"We found low-quality evidence that RIC may reduce the risk of recurrent stroke in participants with intracerebral artery stenosis and reduce stroke severity in participants undergoing carotid stenting, but it may increase death or dependence in participants with acute ischaemic stroke who are undergoing intravenous thrombolysis.","Nous avons trouvé d'une faible qualité que la cervical hémoglobine pourrait réduire le risque de l'infarctus, mais elle pourrait améliorer la mortalité ou la dépendance des patients atteints de cette lcere par voie intraveineuse (AVC).",Des preuves de faible qualité suggèrent que le CID peut potentiellement aider à prévenir les AVC récidivants des personnes dont les artères cérébrales sont rétrécies et peut possiblement augmenter la mortalité ou la dépendance des personnes victimes d’un AVC ischémique aigu qui ont reçu des médicaments pour dissoudre le caillot.,Simplify sentence from English to French: 
156,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.",L'EC ait été la moitié les plus fréquente cause de décès chez les personnes précoces de la maladie rénale chronique (MRC).,"Chez ces personnes, le traitement par statines réduit les risques de crise cardiaque de moitié.",Simplify sentence from English to French: 
157,"None of the included trials reported on adverse events, costs or occurrence of type 2 diabetes.","Aucun des essais inclus n'a rapporté d'effets indésirables, de coûts ou d'observance du diabète type 2.",Aucune des études incluses n'a rendu compte des effets indésirables.,Simplify sentence from English to French: 
158,"We searched the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, EMBASE, and Science Citation Index Expanded to May 2013.",Nous avons recherché les essais publiés jusqu'au 6 mai 2013.,Deux auteurs de la revue ont consulté la littérature médicale disponible jusqu'en mai 2013 et obtenu les informations des essais identifiés.,Simplify sentence from English to French: 
159,"Similarly, our results suggest, but do not confirm, the possibility of a positive influence of expertise in the use of ultrasound on the first attempt success rate.","Les résultats se sont similaires, mais les résultats suggèrent qu'une forte influence potentielle de la compétence concernant l'utilisation d'échographie sur les résultats de l'échec du premier essai.",Il est également probable que l'échographie soit plus utile si le praticien est expérimenté dans son utilisation.,Simplify sentence from English to French: 
160,"In April 2013, we searched the computerized databases MEDLINE, POPLINE, LILACS, CENTRAL, ClinicalTrials.gov and ICTRP.",Nous avons effectué des recherches dans la littérature en avril 2013 et on a trouvé les preuves informatisées disponibles à partir d'essais jusqu'au nov 2013.,Nous avons effectué des recherches informatisées pour trouver des essais randomisés comparant l'éponge au diaphragme.,Simplify sentence from English to French: 
161,"We searched MEDLINE and EMBASE (until May 2011), CENTRAL, NHSEED, Science Citation Index Expanded, CINAHL, Nioshtic, CISdoc, PsycINFO, and LILACS (until September 2010).",Nous avons effectué des recherches dans la littérature jusqu'en mai 2011.,Nous avons recherché dans plusieurs bases de données médicales (jusqu'à mai 2011).,Simplify sentence from English to French: 
162,Eight RCTs with 733 women in total that compared brief co-incubation and the standard insemination protocol were included.,Le protocole d'insémination est un protocole de co-incubation bref et une protocole d'insémination standard.,Cette revue a identifié huit essais contrôlés randomisés impliquant 733 femmes.,Simplify sentence from English to French: 
163,"Smoking prevalence in Indigenous youth is twice that of the non-Indigenous population, with tobacco experimentation commencing at an early age.",La prevalence des jeunes indésirables est hal le deux fois la plupart de ces jeunes dans le population non indésirable.,"Dans les populations autochtones, le nombre de fumeurs n'a pas diminué comme dans les populations environnantes.",Simplify sentence from English to French: 
164,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.",Les personnes suivant les méthodes chirurgicales sont un agent de bléchant de l'hydroquinone (par ex.,"Certains traitements intègrent une approche combinée comme une crème associant trois produits (contenant de l'hydroquinone, de la trétinoïne et un stéroïde).",Simplify sentence from English to French: 
165,"A similar pattern was seen for DBP: three trials found a reduction in DBP (reductions ranged from -12.2 mmHg (95% CI -15.8 to -8.7) to -4.43 mmHg (95% CI -7.14 to -1.72)) and three trials found no clear evidence of a difference, however again with wide CIs.","Les trois essais avaient rapporté une réduction similaire de la BP (preuves d'une réduction moyenne du BP à 4,5 mmHg) et trois études n'ont fait état d'aucune différence dans les deux paramètres, mais on a constaté trois autres résultats.","En raison du petit nombre d'études à court terme et de la variabilité entre elles, nous ne sommes pas parvenus à déterminer de façon concluante si oui ou non le tai-chi était bénéfique pour réduire le risque cardio-vasculaire chez les adultes en bonne santé et chez les adultes présentant un risque accru de MCV, bien que des effets bénéfiques pour les facteurs de risque cardio-vasculaire ont été observés dans certaines études.",Simplify sentence from English to French: 
166,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","L'objectif était de évaluer les interventions utilisées dans la prise en charge de tout type de mélanome : épidémère, dermale, vejiga et mixtes.",Le mélasma dermique se caractérise par une augmentation de la pigmentation de la peau au niveau de la deuxième couche de la peau (le derme).,Simplify sentence from English to French: 
167,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,Le dissection d'artère central (ECCI) est une complication de l'aorte carotidienne (Dcadage ICD).,La dissection de l'artère carotide désigne une déchirure dans la paroi de l'un des principaux vaisseaux sanguins transportant le sang vers le cerveau.,Simplify sentence from English to French: 
168,"Thiospot was more effective than placebo (SMD -2.61, 95% CI -3.76 to -1.47).","La thiospot a également été plus efficace que la placebo (CI - 2,61 ; IC - 1,74 % -3,76 à 1,47).","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
169,We also included trials comparing different methods of box model training.,"Nous avons également inclus des essais qui compared différents types d'entraînement d'un modèle de clos et les exercices qui comparent les deux différentes interventions de formation en plâtre, à savoir pour traiter les échantillons.","Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
170,"As an attempt to avoid possible detrimental effects on the oocytes from long exposure to sperm, the brief co-incubation insemination protocol was developed.",L'insémination à long terme par une protocole de co-incubation briske a été développée en vue de réduire les effets indésirables de l'exposition à l'ocytos après une longue exposition.,La méthode de co-incubation brève utilisée en FIV réduit le temps de co-incubation des ovocytes et du sperme à une durée de une à quatre heures.,Simplify sentence from English to French: 
171,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","Les personnes ayant une CVC, qui entraîne un risque accru de saignements, d'infection d'un greffe du col de foie, présentent une glécographie cardiaque avec une étude associée à une thèse d'étude (un autre type de greffe de foie).","Bien que l'utilisation des statines n'ait pas réduit clairement les risques de progression de l'insuffisance rénale, elles peuvent être recommandées pour réduire les risques de décès et d'événements cardiaques chez les personnes qui sont aux premiers stades de l'insuffisance rénale.",Simplify sentence from English to French: 
172,We included randomized controlled trials comparing the vaginal contraceptive sponge (Today; Collatex) with any diaphragm used with nonoxynol-9 to prevent pregnancy.,Nous avons trouvé cinq essais randomisés comparant la poche vaginale à la fois et une diaphragme administrée avec le diaphragme nonoxynol-3 pour prévenir la grossesse.,La présente revue comparait le degré d'efficacité de ces deux méthodes en termes de prévention de la grossesse.,Simplify sentence from English to French: 
173,The quality of studies evaluating melasma treatments was generally poor and available treatments inadequate.,Il y avait généralement mauvaise qualité des études pour évaluer les traitements égales de mélanome et les évaluations fournies sont insuffisantes.,"La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
174,To determine the effectiveness of blunt needles compared to sharp needles for preventing percutaneous exposure incidents among surgical staff.,Les auteurs de la revue ont examiné l'effet des aiguilles en naissance qui peuvent être entraînées par une utilisation de aiguilles en naissance en comparaison avec une aiguilles en aiguilles en aiguilles.,"Nous avons examiné la littérature pour évaluer l'effet préventif des aiguilles émoussées, par rapport aux aiguilles pointues, sur les blessures par piqûre d'aiguille chez le personnel chirurgical.",Simplify sentence from English to French: 
175,"Our results suggest, but do not confirm, that a possible advantage of ultrasound guidance for the first attempt success rate over other techniques is more pronounced in infants and small children than in older children.",Les résultats montrent qu'un éventuelavantage d'orientation par sonde par échographie pour le premier titement de réussite de la première tentative sur d'autres techniques est plus promuvant chez les nourrissons et les enfants petites qu'en les enfants âgés.,Il est probable que l'échographie soit plus utile pour les nourrissons et les jeunes enfants que pour les enfants plus âgés.,Simplify sentence from English to French: 
176,The impacts of this decreased time on patients and healthcare funders in terms of improved outcomes or decreased costs are unknown.,Nous ne sommes pas plus en mesure de savoir si ce temps ait plus efficace en matière de critères de jugement ou une réduction des coûts.,L'impact de l'amélioration des compétences chirurgicales pour les patients ou les bailleurs des soins de santé en termes d'amélioration de la santé ou de coûts réduits est inconnu.,Simplify sentence from English to French: 
177,"To compare, among patients treated with either anticoagulants or antiplatelet agents, the risk of ischaemic strokes and major bleeding episodes.","Nous voulions comparer les effets de ces agents à des anticoagulants, et les antidésirables.",Il n'y avait aucune preuve que les anticoagulants ont été plus efficaces que l'aspirine.,Simplify sentence from English to French: 
178,"We searched the following electronic databases: the Cochrane Central Register of Controlled Trials (CENTRAL) (Issue 11, 2013); MEDLINE (Ovid) (1946 to November week 3, 2013); EMBASE Classic + EMBASE (Ovid) (1947 to 6 December 2013); Web of Science (Thomson Reuters) (1970 to 6 December 2013); PsycINFO (Ovid) (1806 to December week 1, 2013); Database of Abstracts of Reviews of Effects (DARE); Health Technology Assessment Database and Health Economics Evaluations Database (Issue 4, 2013).",Nous avons effectué des recherches dans des bases de données électroniques jusqu'au 6 décembre 2013.,Nous avons effectué des recherches dans des bases de données scientifiques pour les essais contrôlés randomisés (essais cliniques où les personnes sont assignées au hasard à l'un des deux ou à plusieurs traitements) qui examinent les effets du tai-chi chez des adultes présentant un risque élevé de développement de MCV.,Simplify sentence from English to French: 
179,"Allergic-type reactions were more common with the sponge, although discontinuation for discomfort differed in the two trials.",La série de réactions allergiques étaient plus fréquentes avec la surgine et les interruptions étaient pour les douleurs.,"Cependant, l'inconfort a motivé le même nombre d’abandons de la méthode contraceptive en question dans les deux groupes.",Simplify sentence from English to French: 
180,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture.","Au cours de la CFI, les oocytes et les spermatozodes sont associées à une période de co-incubation à l'heure et à une période de spermatozodes sont administrées pendant la période.",Il est possible que le raccourcissement du temps de co-incubation des ovocytes et du sperme puisse améliorer les résultats de la FIV en réduisant les effets néfastes des DRO sur les zygotes et sur la qualité des embryons.,Simplify sentence from English to French: 
181,"In people with acute ischaemic stroke, there was no significant difference between RIC and non-RIC for reducing stroke severity as assessed by the National Institutes of Health Stroke Scale score and the final infarct volume (standardised mean difference (SMD) -0.24 mL, 95% CI -1.02 to 0.54; 2 trials, 175 participants, very low quality evidence).","Dans les personnes atteintes de l'AVC ayant un AVC aigu, il n'y avait aucun effet significatif sur la gravité des AVC.",Nous n'avons trouvé aucune différence significative dans la taille de l’AVC final.,Simplify sentence from English to French: 
182,The rates were 24.5 for the sponge and 10.9 for the diaphragm in the UK trial.,"Les taux dans l'étude des zones basse étaient 24,5 et 10.9 pour les sulfons et 10.9 pour le diaphragme dans les trois études.","Sur 100 femmes utilisant l'éponge pendant un an, 25 sont devenues enceintes, contre 11 utilisatrices de diaphragme.",Simplify sentence from English to French: 
183,It is unlikely that future research will change this conclusion.,Il est peu probable que des recherches futures modifierront cette conclusion.,Il est peu probable que des recherches futures modifient cette conclusion.,Simplify sentence from English to French: 
184,We analysed the effects of RIC on preventing and treating ischaemic stroke respectively.,Il y a eu des effets plus clairs pour prévenir et traitementer l'AVC (mais se concentrons d'un cardiaque de type IC).,Des études ont suggéré que le CID pourrait avoir des effets bénéfiques sur la prévention et le traitement de l'AVC ischémique.,Simplify sentence from English to French: 
185,"For the initial review, we searched the reference lists of relevant articles and book chapters.",Nous avons effectué des recherches dans la littérature jusqu'en septembre 2016 et nous avons cherché les articles pertinentes et les vers il à jour.,"Par ailleurs, nous avons effectué des recherches dans les listes bibliographiques et les chapitres de livres pertinents pour trouver des essais.",Simplify sentence from English to French: 
186,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.",L'infection vasculaire cardiaque est la principale cause de décès chez les patients souffrant de l'infection chronique à base de greffe de la rhinopathie (MRC).,Les statines ont de potentiels effets nocifs sur la fonction hépatique et musculaire ainsi que sur certains cancers.,Simplify sentence from English to French: 
187,"Smoking prevalence in Indigenous youth is twice that of the non-Indigenous population, with tobacco experimentation commencing at an early age.","La prévalence du tabagisme chez les jeunes autochtones est deux fois que la population non autochtone, avec les expériences de l'entrôlisation de tabagisme commencerent à l'âge précoce.",Les jeunes restent particulièrement exposés au risque de commencer à fumer.,Simplify sentence from English to French: 
188,"In two studies where tretinoin was compared to placebo, participants rated their melasma as significantly improved in one (RR 13, 95% CI 1.88 to 89.74) but not the other.","En deux études où l'efficacité de la trétinone a été comparée à l'absence d'intervention, les participants évaluaient leur mélanome et à l'autre la melasme après une chirurgie.","La trétinoïne était plus efficace en termes d'éclaircissement du mélasma que le placebo, tout comme le complexe blanchissant Thiospot.",Simplify sentence from English to French: 
189,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,Des essais de haute qualité sont nécessaires pour mesurer la durée de réponse des patients.,"À titre d'exemple, les études devraient comporter une période de suivi de 6 mois au minimum et devraient clairement catégoriser les groupes de participants par âge, type de mélasma et durée de la maladie au début de l'essai, afin que ces différences puissent être prises en compte lors de l'évaluation des résultats.",Simplify sentence from English to French: 
190,Stress and a sedentary lifestyle are major determinants of cardiovascular disease (CVD).,Le stress et la vie sedentale sont importantes de décès coronariens (MCV).,"Cependant, on pense que le risque de MCV peut être réduit par un certain nombre de changement de comportements, y compris l'augmentation de l'activité physique et la relaxation pour réduire le stress et les deux sont inclues dans le tai-chi.",Simplify sentence from English to French: 
191,In both studies by other objective measures tretinoin treatment significantly reduced the severity of melasma.,"Nous avons également trouvé des études impliquant 82 % de patients présentant des médicaments à l'aide d'autres mesures de l'évaluation de l'une, ce qui a réduit le melasma par rapport à l'absence de traitement et seulement à l'administration de tretinoin.","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
192,"There was no significant difference between RIC and non-RIC for improving the psychological impairment (SMD -0.37 points, 95% CI -1.15 to 0.41; 1 trial, 26 participants, very low quality evidence) and the cognitive impairment (SMD -0.26 points; 95% CI -0.72 to 0.21; 3 trials, 79 participants, low-quality evidence) in people with acute ischaemic stroke and cerebral small vessel disease.",Les personnes atteintes de cette maladie ont probablement un risque accru de démangeaisons et de démangeaisons et une différence dans le niveau des déficiences psychologiques et cognitives.,"Chez les personnes victimes d’un AVC ischémique aigu et ayant une maladie chronique des vaisseaux sanguins cérébraux, le CID n'a pas affecté les mesures de la fonction nerveuse, de l'humeur ou de la capacité de réflexion.",Simplify sentence from English to French: 
193,"Such trials should assess the impacts of box model training on surgical skills in both the short and long term, as well as clinical outcomes when the trainee becomes competent to operate on patients.","Nous de urgerons les données probantes d'informations concernant les compétences chirurgicales du prêt, ainsi que les résultats cliniques, et nous de urgerons de nouvelles études.","Les critères de jugement principaux étudiés dans cette revue étaient le temps nécessaire pour réaliser les tâches, le résultat des erreurs, le résultat des précisions et le score composite des performances (score total).",Simplify sentence from English to French: 
194,We included 20 studies with a total of 2125 participants covering 23 different treatments.,Nous avons trouvé 20 études impliquant 2125 participants.,"Nous avons inclus 20 études, avec un total de 2 125 participants, couvrant 23 traitements différents.",Simplify sentence from English to French: 
195,"In the larger USA trial, the 12-month cumulative life-table termination rates per 100 women for overall pregnancy were 17.4 for the sponge and 12.8 for the diaphragm.","En l'essai américain à grande échelle, les taux de sortie cumulative de l'habitation pendant 12 mois et de départ ladifique pour 100 femmes atteints de grossesse étaient 1,4 pour la procha et 1,8 pour la diaphragme.","Dans un grand essai mené aux États-Unis, l'éponge n'a pas aussi bien fonctionné que le diaphragme pour éviter les grossesses.",Simplify sentence from English to French: 
196,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,Se des essais contrôlés randomisés de haute qualité sont nécessaires pour déterminer l'addition à la réponse.,"La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
197,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,Nous avons effectué les recherches afin de comparer les groupes de formation qui se font aveugle aux deux groupes d'exercice.,"Lorsqu'ils sont menés correctement, ils offrent les réponses les plus précises.",Simplify sentence from English to French: 
198,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,La soi vaginal a été développée en tant que méthode anticonceptivo enceinte.,Le diaphragme est un dôme élastique qui se place dans la filière pelvienne et empêche les spermatozoïdes d'atteindre l'utérus.,Simplify sentence from English to French: 
