,input,output,gold,prefix
203,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,No hubo ningn estudio que comparara directamente anticoagulantes con fármacos antiplaquetarios y los estudios informados no mostraron ninguna evidencia de una diferencia entre los dos.,Es probable que la aspirina tenga una eficacia y seguridad similares a las de los anticoagulantes en dichos pacientes.,Simplify sentence from English to Spanish: 
204,The outcomes of interest were CVD clinical events and CVD risk factors.,Los resultados de interés fueron los eventos clnicos del CVD y los factores de riesgo del VCR.,"Esta revisión evaluó la efectividad de las intervenciones de tai chi en adultos sanos y adultos con alto riesgo de EC para reducir la muerte cardiovascular, la muerte por cualquier causa, las variables de evaluación no mortales (como ataques cardíacos, accidentes cerebrovasculares y angina) y los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
205,Two authors independently identified trials and collected data.,Dos autores identificaron de forma independiente los ensayos y recibieron los datos.,El uso de dos autores de la revisión para identificar los estudios y obtener información disminuye los errores en la obtención de la información.,Simplify sentence from English to Spanish: 
206,"Overall, 16 trials (464 participants) provided data for meta-analysis of box training (248 participants) versus no supplementary training (216 participants).","Debido al pequeo nmero de participantes, 16 ensayos (464 participantes) proporcionaron datos para el metanálisis de entrenamiento con cámara (248 participantes) versus ninguna entrenamiento complementaria (246 participantes).",Los ensayos compararon el entrenamiento con simulador versus ningún entrenamiento (16 ensayos; 464 participantes) o versus diferentes tipos de entrenamiento con simulador (14 ensayos; 382 participantes) (algunos ensayos y participantes se incluyeron en ambas comparaciones debido a que los ensayos comparaban diferentes métodos de entrenamiento con simulador versus ningún entrenamiento).,Simplify sentence from English to Spanish: 
207,"For our primary outcomes, pooled results from two trials suggest that time to emergence from anaesthesia, that is, time needed to follow verbal commands, was longer with isoflurane than with propofol (mean difference (MD) -3.29 minutes, 95% confidence interval (CI) -5.41 to -1.18, low-quality evidence), and time to emergence from anaesthesia was not different with sevoflurane compared with propofol (MD 0.28 minutes slower with sevoflurane, 95% CI -0.56 to 1.12, four studies, low-quality evidence).","Los resultados combinados de dos ensayos indican que el tiempo hasta la aparición de la anestesia tuvo más tiempo y el tiempo hasta la aparición de la anestesia en comparación con propofol, y que el tiempo hasta la aparición de la anestesia fue menor en la secreción con isoflurano en comparación con propofol, y en el tiempo hasta la aparición de la anestesia y la evacuación por epilepsia.","Aunque el isoflurano se asoció con un despertar más lento (alrededor de tres minutos y medio) en comparación con el propofol, los investigadores no encontraron diferencias importante entre el propofol y el sevoflurano.",Simplify sentence from English to Spanish: 
208,"Currently, carbon dioxide is the most frequently used gas for insufflation of the abdominal cavity (pneumoperitoneum).","Actualmente, el da carbono es el gas más usado para ayudar a la insuficiencia de la cavidad abdominal (pneumoperitoneo).","Actualmente, el dióxido de carbono es el gas utilizado con mayor frecuencia para este propósito.",Simplify sentence from English to Spanish: 
209,"However, without clofibrate data, fibrates remained effective in preventing MI (RR 0.85, 95% CI 0.76 to 0.94; participants = 8304; studies = 6; I2 = 47%, fixed effect).",Las fibratos tuvieron alguna eficacia para prevenir la EI. Sin datos de clofibrato no fueron efectivos para prevenir la EII.,"Sin embargo, este efecto beneficioso depende de la inclusión de los datos del clofibrato, un fármaco que se suspendió en 2002 debido a problemas de seguridad.",Simplify sentence from English to Spanish: 
210,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,Las resultados de esta revisión tienen infecciones de sesgo y de errores aleatorizados y el riesgo de sesgo no es claro.,"Además, los resultados son propensos a riesgos de errores aleatorios.",Simplify sentence from English to Spanish: 
211,Dietary advice as a control arm had a 100% non-completion rate in one trial (35 participants).,Un ensayo de 35 participantes que aportó asesoramiento dietético como brazo de control tuvo una tasa de 100% sin complicación en un ensayo (35 participantes).,"La mayoría de las terapias parecen ser tan aceptables como cualquier otro enfoque, excepto el asesoramiento dietético, que presentó una tasa de no respuesta del 100% en un ensayo pequeño.",Simplify sentence from English to Spanish: 
212,"The improved success rate at the first attempt may be more pronounced in infants and small children, in whom arterial line cannulation is more challenging than in older children.",El uso mejor de la práctica mejoró la tasa de éxito a la primer intento a la primer intento.,Se encontró que la ecografía aumentó la tasa de canulación exitosa al primer intento y redujo la formación de hematomas.,Simplify sentence from English to Spanish: 
213,We found no clinically meaningful blood pressure-lowering differences between different drugs within the loop diuretic class.,Se encontraron nueve estudios que incluyeron a 23 nios con diuréticos a menudo y no encontraron diferencias significativas en la presión arterial entre diferentes tratamientos en el tratamiento de ciclo de diureticos de colesterol.,Ningún diurético de asa parece ser mejor o peor que otros en cuanto a la capacidad de disminución de la presión arterial.,Simplify sentence from English to Spanish: 
214,"Whilst such surgery is classed as ""clean-contaminated"", the usefulness of and the most appropriate regimen for antibiotic prophylaxis in these patients are still debated.","Aunque se considera una intervención de ciruga como ""contaminación sin ecográfica"", la utilidad de y el régimen más apropiado para la prevención del tratamiento con antibióticos y el tratamiento del tratamiento sanitario y los profesionales sanitarios son constantemente discutidos.","Aunque se ha observado un riesgo de infección después de la cirugía, no se ha alcanzado un acuerdo con respecto a si los antibióticos resultan útiles para la prevención de la infección ni a qué tipo y dosis de antibiótico debe usarse.",Simplify sentence from English to Spanish: 
215,"Nine trials evaluated the dose-related blood pressure-lowering efficacy of five drugs within the loop diuretics class (furosemide 40 mg to 60 mg, cicletanine 100 mg to 150 mg, piretanide 3 mg to 6 mg, indacrinone enantiomer -2.5 mg to -10.0/+80 mg, and etozolin 200 mg) in 460 people with baseline blood pressure of 162/103 mmHg for a mean duration of 8.8 weeks.","Nueve estudios evaluaron el uso de cinco medicamentos y diuréticos, de los diuréticos de coleciloyuano, cicletanina, indacrinona enantiomer y indacrinona enantiomer.","Se encontraron nueve ensayos que estudiaron la capacidad de disminución de la presión arterial de cinco diuréticos de asa diferentes (furosemida, cicletanina, piretanida, indacrinona y etozolina) en 460 participantes.",Simplify sentence from English to Spanish: 
216,"The focus of treatment has moved to an outpatient setting, and a number of differing psychological therapies are presently used in treatment.",Este tratamiento se ha usado y actualmente no es necesario para su uso y ocasionales.,Las terapias psicológicas son el tratamiento principal y la mayoría de los pacientes reciben tratamiento en contextos ambulatorios.,Simplify sentence from English to Spanish: 
217,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","Se intentó evaluar la efectividad de ayudar a las personas con melasma en cuanto a la piel, los dolores y las dermatosis.","El melasma se divide en tres tipos: melasma epidérmico, dérmico y mixto.",Simplify sentence from English to Spanish: 
218,The current review is limited by the small number of available studies with limited numbers of patients enrolled.,No hay pruebas suficientes para determinar cuál es la actualidad de esta revisión en octubre 2014.,La calidad de la evidencia es limitada por el tamaño de estudio pequeño y el alto riesgo de sesgo.,Simplify sentence from English to Spanish: 
219,"We did not restrict the search and study selection with respect to language, date of publication or study setting.",Ninguno limitó la bsqueda ni el tiempo de publicación de las pruebas ni el contexto de la enfermedad.,"Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
220,"All studies were assessed as having low or unclear risk of bias for selection bias, detection bias, attrition bias and selective reporting bias.","Los resultados de los estudios se consideraron de baja o incierta para los temas de sesgo para los estudios del grupo de descripción, el estudio de los resultados del transferimiento y la hidzima selectivo para los resultados del informe de los estudios.","Debido a la limitada información sobre el diseño de los estudios y al pequeño número de pacientes incluidos, los resultados deben interpretarse con precaución.",Simplify sentence from English to Spanish: 
221,The best estimate of systolic/diastolic blood pressure-lowering efficacy of loop diuretics was -7.9 (-10.4 to -5.4) mmHg/ -4.4 (-5.9 to -2.8) mmHg.,"El mejor estimación del uso de los diuréticos de looper fue 7,9 mmHg/-4.4 (-5,9 a -2.8) mmHg/-4.4.","El efecto de disminución de la presión arterial fue modesto, la presión sistólica disminuyó 8 mmHg y la presión diastólica 4 mmHg.",Simplify sentence from English to Spanish: 
222,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,El feto vaginal de se desarrolló como una alternativa para el diaphragmo de estrategia de control de la inserción.,El diafragma también contiene un producto químico para matar los espermatozoides.,Simplify sentence from English to Spanish: 
223,"Although discouraged due to high rates of infectious and thrombotic complications as well as technical issues that limit their life span, CVC have the significant advantage of being immediately usable and are the only means of vascular access in a significant number of patients.","Sin embargo, desde las tasas altas de infección de la colitis ulcerosa y vejiga, la CVC debe ser usable de forma inmediata y son el uso nico de acceso vascular en un nmero significativo de pacientes.","Lamentablemente, junto con los problemas de infección estas líneas son propensas a la disfunción debido a la coagulación y a la formación de una vaina de fibrina.",Simplify sentence from English to Spanish: 
224,"We included all studies conducted in people with ESKD who rely on tunnelled CVC for either initiation or maintenance of HD access and who require restoration of catheter patency following late-onset catheter malfunction and evaluated the role of TLA, fibrin sheath stripping or over-the-wire catheter exchange to restore catheter function.",Se incluyeron todos los estudios que se realizaron en pacientes con TEA que utilizaban el ACR como inicial para iniciar o mantenimiento del acceso al catéter.,"¿Qué se hizo? Se realizaron búsquedas en el Registro Especializado Cochrane de Riñón y Trasplante hasta el 17 de agosto de 2017 y se realizó una revisión sistemática de los estudios realizados en pacientes con catéteres de hemodiálisis disfuncionales y se comparó el éxito de los agentes trombolíticos, la eliminación de la vaina de fibrina y el reemplazo de la línea. ¿Qué se encontró?",Simplify sentence from English to Spanish: 
225,"The ulcers usually arise over a bony prominence, and are recognised as a common medical problem affecting people confined to a bed or wheelchair for long periods of time.",La lcera eran muy frecuente y se les realiza en cualquier ámbito médico o con un equipo de cálculos.,"La falta de movimiento y la presión mantenida sobre la piel que cubre partes óseas del cuerpo como las caderas, los talones, la región lumbar y los codos pueden causar que la piel se rompa y se forme una úlcera.",Simplify sentence from English to Spanish: 
226,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.",Cuáles son los principales riesgos de muerte en los pacientes con renal en curso y con una edad más larga de 36 aos de edad con cálculosartritis (PRC) que suelen ser menores con una EC y mayor duración en el riesgo de eventos cardiovasculares e informes.,Se encontró que las estatinas redujeron el riesgo de muerte y los eventos cardíacos graves en un 20%.,Simplify sentence from English to Spanish: 
227,"When comparing individual psychological therapies with each other, no specific treatment was consistently superior to any other specific approach.",Uno de los ensayos evaluó ambos tratamientos psicológicos individuales como terapias psicológicas individuales y ninguno del tratamiento especfico fue concluyente.,"Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
228,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,"En general, la disección de la arteria córfa intracranea es una causa importante de accidente cerebrovascular crónica (ECD).",Estos coágulos pueden luego obstruir la arteria y provocar un accidente cerebrovascular.,Simplify sentence from English to Spanish: 
229,"Pooled analyses for adverse events suggest lower risk of nausea and vomiting with propofol than with sevoflurane (risk ratio (RR) 0.68, 95% CI 0.51 to 0.91, low-quality evidence) or isoflurane (RR 0.45, 95% CI 0.26 to 0.78) and greater risk of haemodynamic changes with propofol than with sevoflurane (RR 1.85, 95% CI 1.07 to 3.17), but no differences in the risk of shivering or pain.","Los resultados combinados indican un menor riesgo de convulsiones y vómitos en propofol que con sevoflurano o isoflurano, aunque no las pruebas eran concluyentes.","En cuanto a los efectos adversos, el propofol tuvo menores probabilidades de provocar náuseas y vómitos que el anestésico gaseoso (cerca de la mitad de las probabilidades), pero fue más probable que se asociara con cambios en la presión arterial.",Simplify sentence from English to Spanish: 
230,The quality of the evidence was rated as high.,Calidad de la evidencia,Se llegó a la conclusión de que hay evidencia de buena calidad acerca de que el uso de las agujas con punta roma reduce de forma significativa el riesgo que tienen los cirujanos y sus asistentes de contraer de enfermedades infecciosas al disminuir el número de lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
231,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","Aunque el riesgo absoluto de eventos cardiovasculares es similar a los que tienen una arteria coronariaexistente (ARD), el riesgo actual de eventos cardiovasculares es similar para los pacientes con enfermedad renal crónica (EC).",Los adultos con nefropatía crónica (NC) presentan un riesgo alto de desarrollar complicaciones relacionadas con cardiopatías.,Simplify sentence from English to Spanish: 
232,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,Se revisaron las pruebas sobre las lesiónes del sostura de fuerza de recombinación pueden ser prevenibles a los profesionales quirrgicos.,Los estudios se incluían si eran ensayos controlados aleatorizados (ECA) de agujas de sutura con punta roma versus afiladas para prevenir las lesiones por pinchazo de aguja en el personal quirúrgico.,Simplify sentence from English to Spanish: 
233,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,El apertura vaginal se desarrolló como una opción para prevenir o reducir el diafragma.,La esponja vaginal es un método anticonceptivo que se utiliza en el canal de parto.,Simplify sentence from English to Spanish: 
234,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,Las diferencias se incluyeron la comparación del enfoque y los estudios no informados.,Los ensayos compararon el entrenamiento con simulador versus ningún entrenamiento (16 ensayos; 464 participantes) o versus diferentes tipos de entrenamiento con simulador (14 ensayos; 382 participantes) (algunos ensayos y participantes se incluyeron en ambas comparaciones debido a que los ensayos comparaban diferentes métodos de entrenamiento con simulador versus ningún entrenamiento).,Simplify sentence from English to Spanish: 
235,"Similarly, discontinuation rates at 12 months were higher with the sponge than with the diaphragm (Odds ratio 1.31; 95% CI 1.07 to 1.59).","Sin embargo, las tasas de interrumpir a los 12 meses fueron mayor con el lavado que con el diafragma.",Aproximadamente un 30% más de mujeres dejaron de usar la esponja que el diafragma.,Simplify sentence from English to Spanish: 
236,"Meta-analysis showed that ultrasound guidance produces superior success rates at first attempt (risk ratio (RR) 1.96, 95% confidence interval (CI) 1.34 to 2.85, 404 catheters, four RCTs, moderate-quality evidence) and fewer complications, such as haematoma formation (RR 0.20, 95% CI 0.07 to 0.60, 222 catheters, two RCTs, moderate-quality evidence).","Los resultados mostraron que la guiación ecográfica es mejor para mejorar la tasa de éxito de primer intento y menos complicaciones, como la formación de una hematóloga y la consecuencia de que los catéteres ecográficas no son mejores para evitar el tratamiento de primer intento y mejoran la hemorragia (pruebas de calidad moderada).",Se encontró que la ecografía aumentó la tasa de canulación exitosa al primer intento y redujo la formación de hematomas.,Simplify sentence from English to Spanish: 
237,We identified 13 small trials (1520 participants randomised) and three ongoing trials.,Se encontraron 13 estudios de bajo peso tamao con 1520 participantes y tres estudios en curso.,Se encontraron 13 ensayos; ninguno fue suficientemente grande o tuvo una duración suficiente para examinar los efectos del tai chi sobre la reducción de las muertes cardiovasculares o las variables de evaluación no mortales.,Simplify sentence from English to Spanish: 
238,"Anabolic steroids are used as off-label drugs (drugs which are used without regulatory approval) and have been used as adjuvants to usual treatment with dressings, debridement, nutritional supplements, systemic antibiotics and antiseptics, which are considered to be supportive in healing of pressure ulcers.",Este apoyo se consideró para tratar los lceras por presión.,"Habitualmente, hay diversos tratamientos que se utilizan para las úlceras por presión, que incluyen vendajes de la herida y camas y colchones especialmente diseñados para reducir la presión sobre ciertas áreas del cuerpo.",Simplify sentence from English to Spanish: 
239,In March 2017 we searched the Cochrane Wounds Specialised Register; the Cochrane Central Register of Controlled Trials (CENTRAL); Ovid MEDLINE (including In-Process & Other Non-Indexed Citations); Ovid Embase and EBSCO CINAHL Plus.,La evidencia está actualizada hasta marzo 2017.,Este resumen en términos sencillos está actualizado hasta marzo 2017.,Simplify sentence from English to Spanish: 
240,We included three trials (involving 371 participants) in the analysis of the effects of RIC on ischaemic stroke prevention.,Los tres ensayos incluyeron 371 pacientes.,"Tres ensayos (que incluyeron 371 pacientes) fueron elegibles para el análisis del CIR para la prevención del accidente cerebrovascular isquémico, y otros cuatro ensayos (que incluyeron 364 pacientes) fueron elegibles para el análisis del CIR para el tratamiento del accidente cerebrovascular isquémico.",Simplify sentence from English to Spanish: 
241,Oral morphine in either immediate release or modified release form remains the analgesic of choice for moderate or severe cancer pain.,"La morfina oral fue el tratamiento de elección para el dolor por cáncer de moderada a grave en el dolor de los pacientes, y los efectos secundarios de la morfina oral fueron similares en cuanto a la muerte, el alivio del dolor y la discapacidad de la forma inmediata.",La morfina administrada por vía oral produjo un buen alivio del dolor para la mayoría de los pacientes con dolor por cáncer moderado o intenso.,Simplify sentence from English to Spanish: 
242,"The focus of treatment has moved to an outpatient setting, and a number of differing psychological therapies are presently used in treatment.",Las terapias psicológicas pueden aportar sólo el dolor y mejorar las vas respiratorias.,"Se utilizan diferentes tipos de terapias, desde las dinámicas (en las que se exploran los problemas del pasado) hasta terapias cognitivo-conductuales muy directivas (en las que se dan consejos específicos y se le exige a los pacientes que mantengan un registro de su comportamiento alimentario).",Simplify sentence from English to Spanish: 
243,Insufficient power was problematic for the majority of trials.,"Sin embargo, la mayora de los ensayos fueron peligrosos para el beneficio del uso de proporcionamiento.","Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
244,"In people with carotid stenosis undergoing carotid stenting, there was no significant difference in the incidence of ischaemic stroke between participants treated with RIC and non-RIC (RR 0.22, 95% CI 0.01 to 4.03; 1 trial, 189 participants, low-quality evidence); however the stroke severity (assessed by infarct volume) was significantly lower in participants treated with RIC (mean difference (MD) -0.17 mL, 95% CI -0.23 to -0.11; 1 trial, 189 participants, low-quality evidence).","En los pacientes que reciben stent carotdico adolescentes que se sometieron a estenosis carotdea, no hubo diferencias significativas en la incidencia de accidente cerebrovascular isquémico.","En los pacientes que reciben tratamiento de colocación de un stent (inserción de un tubo metálico o plástico) por el estrechamiento de las arterias del cuello, el CIR puede reducir el tamaño de las nuevas lesiones cerebrales causadas por la reducción del flujo sanguíneo.",Simplify sentence from English to Spanish: 
245,We searched the Cochrane Kidney and Transplant Specialised Register up to 17 August 2017 through contact with the Information Specialist using search terms relevant to this review.,Se realizaron bsquedas de ensayos hasta el 17 de agosto 2017.,"¿Qué se hizo? Se realizaron búsquedas en el Registro Especializado Cochrane de Riñón y Trasplante hasta el 17 de agosto de 2017 y se realizó una revisión sistemática de los estudios realizados en pacientes con catéteres de hemodiálisis disfuncionales y se comparó el éxito de los agentes trombolíticos, la eliminación de la vaina de fibrina y el reemplazo de la línea. ¿Qué se encontró?",Simplify sentence from English to Spanish: 
246,"We rated the quality of evidence for all outcomes as moderate owing to imprecision due to wide confidence intervals, modest sample sizes and limited numbers of events.",La calidad de la evidencia se consideró moderada y de manera moderada.,"Se ha evaluado la calidad de la evidencia como moderada, principalmente debido a que el número de estudios fue limitado.",Simplify sentence from English to Spanish: 
247,"There was also considerable heterogeneity between studies, which meant that it was not possible to combine studies statistically for cardiovascular risk (I2 statistic for systolic blood pressure (SBP) was 96%, for diastolic blood pressure (DBP) 96%, for total cholesterol 96%, low-density lipoprotein-cholesterol (LDL-C) 95%, high-density lipoprotein-cholesterol (HDL-C) 98%, triglycerides 75%).","Tampoco fue posible combinar los estudios en comparación con las esperas intravenosas (es decir, el tratamiento sistemático para la presión arterial sistólica, la presión arterial diastolic, el tratamiento total del colesterol y el otro tipo de colesterol.","Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
248,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,"La dissección de arteria carotina interna, una de las fracturas que tienen debajo a la causa del cerebro por corazón o las máquinas intracraneales como el causa del accidente cerebrovascular, son las principales causas del accidente cerebrovascular en pacientes jóvenes a los que el cerebro es menos nios.",La disección puede ser causada por una herida en el cuello pero en ocasiones se produce sin razón aparente.,Simplify sentence from English to Spanish: 
249,"However there were no differences between cognitive analytic therapy and TAU for this outcome (RR 0.78, 95% CI 0.61 to 1.00; 2 RCTs, 71 participants; very low-quality evidence), nor for body mass index (BMI).","Sin embargo, no hubo diferencias en la análisis cognitivo-alizética y la CN para estas pruebas.","La mayoría de las terapias parecen ser tan aceptables como cualquier otro enfoque, excepto el asesoramiento dietético, que presentó una tasa de no respuesta del 100% en un ensayo pequeño.",Simplify sentence from English to Spanish: 
250,Early and rapid emergence from anaesthesia is desirable for most neurosurgical patients.,La aparición temprana e rápida de la anestesia para la mayora de los pacientes neurológicas.,El despertar tranquilo y rápido después de la cirugía es importante en estos pacientes para que el estado mental se pueda evaluar fácilmente.,Simplify sentence from English to Spanish: 
251,We compared the benefits and harms of aspiration and sclerotherapy versus hydrocoelectomy for the management of hydrocoeles.,"Se analizaron los efectos beneficiosos y perjudiciales de la aspiración y la escleroterapia, y comparó los efectos beneficiosos y perjudiciales de la aspiración y la escleroterapia versus la hidroelectoma para el tratamiento de los hidroelitos.",El objetivo de esta revisión es comparar estos dos tipos de tratamiento.,Simplify sentence from English to Spanish: 
252,"There was insufficient evidence to determine the effects of helium or carbon dioxide on cardiopulmonary complications (RR 1.46, 95% CI 0.35 to 6.12; three studies; 128 participants; very low quality of evidence) or pain scores (visual analogue score on a scale of 1 to 10 with lower numbers indicating less pain; MD 0.49 cm, 95% CI -0.28 to 1.26; two studies; 108 participants; very low quality of evidence).","Hubo pruebas de muy baja calidad que para el diagnóstico de la hipertensión para la mejora en las complicaciones cardiopulmonares, la disminución de la puntuación y las puntuaciones del dolor.","No está claro si existen o no diferencias en las complicaciones cardiopulmonares, las complicaciones quirúrgicas o las puntuaciones de dolor entre el dióxido de carbono y el helio.",Simplify sentence from English to Spanish: 
253,"Because the force needed for the blunt needles is higher, their use was rated as more difficult but still acceptable in five out of six studies.","La fuerza necesaria para las agujas fue mayor, aunque que la usuaria de los agujas fue difcil pero stilla aceptable, debido al corazón del dolor y la duración de la asistencia sanitaria.","Aunque los cirujanos informaran que la fuerza que se debe ejercer con las agujas con punta roma es mayor, su uso se consideró aun así aceptable en cinco de cada seis estudios.",Simplify sentence from English to Spanish: 
254,Box model training versus no training: The meta-analysis showed that the time taken for task completion was significantly shorter in the box trainer group than the control group (8 trials; 249 participants; SMD -0.48 seconds; 95% CI -0.74 to -0.22).,El entrenamiento con modelos de los injertos de dobulos versus ninguna entrenamiento,"El entrenamiento con simulador parece disminuir el tiempo requerido para realizar una tarea laparoscópica, mejorar la exactitud, y disminuir los errores, y mejora el rendimiento general.",Simplify sentence from English to Spanish: 
255,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,El piasol vaginal se desarrolló como un opción para el diafragma versus la diafragma.,"La esponja es suave y redonda, y tiene un lazo para retirarla.",Simplify sentence from English to Spanish: 
256,It usually involves restricting blood flow to limbs and then releasing the ischaemic blood to promote a neuroprotective effect.,La enfermedad incluye restrictionar el flujo sanguneo al mer y liberar la sangre isquémica por la prevención de un efecto neuroprotector.,El condicionamiento isquémico remoto (CIR) es una estrategia para proteger y prevenir el daño al tejido cerebral al mejorar su capacidad de tolerar la reducción del flujo sanguíneo.,Simplify sentence from English to Spanish: 
257,"The low quality evidence showed that brief co-incubation was associated with an increased ongoing pregnancy rate compared to the standard insemination protocol (pooled odds ratio (OR) 2.42, 95% confidence interval (CI) 1.55 to 3.77; P < 0.0001, I2 = 0%).",La co-incubación corta se asoció con un mayor riesgo de embarazos en curso.,Pruebas de baja calidad mostraron aumentos en las tasas de embarazo en curso y de embarazo clínico con la administración del protocolo de coincubación breve.,Simplify sentence from English to Spanish: 
258,Randomised controlled trials (RCTs) of blunt versus sharp suture needles for preventing needle stick injuries among surgical staff measured as glove perforations or self-reported needle stick injuries.,Se examinó la evidencia sobre las lesiones de agujas por sutura fescos con agujas con salina fra versus sharpa para prevenir las lesiónes del mancha del garganta o las lesiones del mancha en el personal quirrgico.,Se examinó la literatura para evaluar el efecto preventivo de las agujas con punta roma en comparación con las agujas afiladas para las lesiones por pinchazo de aguja en el personal quirúrgico.,Simplify sentence from English to Spanish: 
259,This review highlights the paucity of data and the need for more research in this area.,"Esta revisión revalue la falta de datos, la necesidad de estudios más amplios.",La revisión destaca la falta de datos y la necesidad de más investigación.,Simplify sentence from English to Spanish: 
260,"In acute ischaemic stroke, for people receiving intravenous thrombolysis, the rate of death or dependency was significantly increased by RIC treatment compared with non-RIC treatment (RR 2.34; 95% 1.19 to 4.61; 1 trial, 285 participants, low-quality evidence).","En pacientes con un accidente cerebrovascular isquémico agudo, para los pacientes que recibieron tratamiento con ambos intravenosos, el taux de muerte y dependencia fue mayor con el tratamiento con REC (evidencia de baja calidad).","Entre los pacientes con accidente cerebrovascular isquémico agudo (en los que solo habían pasado varias horas desde el inicio de los síntomas) que recibieron fármacos para disolver los coágulos, se encontró que el CIR puede aumentar el riesgo de muerte o dependencia (necesitar la ayuda de otros).",Simplify sentence from English to Spanish: 
261,"No studies reported on cardiovascular mortality, all-cause mortality or non-fatal events as most studies were short term (all studies had follow-up of one year or less).","Ninguno de los estudios informó sobre las muertes, la mortalidad, la mortalidad por todas las causas o los eventos no mortales, por lo que la mayora de los estudios tuvieron seguimiento de un ao o menos.",Ninguno de los estudios incluidos informó sobre eventos adversos.,Simplify sentence from English to Spanish: 
262,Randomized controlled trials based on uniform and standard methods are needed.,Las investigaciones incluidos en esta revisión se necesitan más estudios de alta calidad con sistemas uniformes y estándar de asistencia sanitaria.,Se necesitan más investigaciones y estudios bien diseñados.,Simplify sentence from English to Spanish: 
263,Surgeons and their assistants are especially at risk of exposure to blood due to glove perforations and needle stick injuries during operations.,"Los enfermedades del sntomas de la mancha y el dolor del diente (las manchas que denominan aguas por cadera y heridas agudas por el tratamiento de la enfermedad) son especialmente en el riesgo de sesgo, pérdida de las ocultaciones en los aguas por desarrollo de complicaciones con óxido del odo (cuatro por aos), lesión de cabestrillo y lesión de las lesiónes del puntuación al agua por enfermedades del odo.",Los cirujanos y sus asistentes corren especialmente un riesgo de sufrir lesiones por pinchazo de aguja durante las cirugías.,Simplify sentence from English to Spanish: 
264,The two included studies employed multi-component community-based interventions tailored to the specific cultural aspects of the population and were based in Native American populations (1505 subjects in total).,"Los dos estudios incluidos proporcionaron información con mltiples componentes en poblaciones de poblaciones de miembros del origen de la población, y en todas las poblaciones del origen del paciente se basaron en poblaciones del tero de tero con un total de 1505 pacientes.","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
265,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,No hubo ningn ensayo que analizaron directamente los anticoagulantes versus los fármacos antiplaquetarios.,No se comprobó que los anticoagulantes fueran más efectivos que la aspirina.,Simplify sentence from English to Spanish: 
266,"However, the impact of this modality on trainees with no prior laparoscopic experience is unknown.",La efectividad de esta forma es muy uncertain y se necesitan más ensayos controlados aleatorios con ningn experimente laparoscópico.,No se conoce el impacto del entrenamiento con simulador en los cirujanos practicantes sin experiencia previa en laparoscopia.,Simplify sentence from English to Spanish: 
